750:  1/5 : 100.0% | 2/5 : 100.0% | 3/5 : 100.0% | 4/5 : 100.0% | 5/5 : 100.0% | 6/5 : 500.0% ||
809:  1/5 : 96.7% | 2/5 : 81.7% | 3/5 : 75.0% | 4/5 : 65.0% | 5/5 : 56.7% | 6/5 : 375.0% ||
810:  1/5 : 96.7% | 2/5 : 82.0% | 3/5 : 75.4% | 4/5 : 65.6% | 5/5 : 57.4% | 6/5 : 377.0% ||
811:  1/5 : 95.2% | 2/5 : 80.6% | 3/5 : 74.2% | 4/5 : 64.5% | 5/5 : 56.5% | 6/5 : 371.0% ||
812:  1/5 : 95.2% | 2/5 : 81.0% | 3/5 : 74.6% | 4/5 : 65.1% | 5/5 : 57.1% | 6/5 : 373.0% ||
813:  1/5 : 95.3% | 2/5 : 81.2% | 3/5 : 75.0% | 4/5 : 64.1% | 5/5 : 56.2% | 6/5 : 371.9% ||
814:  1/5 : 95.4% | 2/5 : 80.0% | 3/5 : 73.8% | 4/5 : 63.1% | 5/5 : 55.4% | 6/5 : 367.7% ||
815:  1/5 : 95.5% | 2/5 : 80.3% | 3/5 : 74.2% | 4/5 : 63.6% | 5/5 : 54.5% | 6/5 : 368.2% ||
816:  1/5 : 95.5% | 2/5 : 80.6% | 3/5 : 74.6% | 4/5 : 64.2% | 5/5 : 55.2% | 6/5 : 370.1% ||
817:  1/5 : 95.6% | 2/5 : 80.9% | 3/5 : 75.0% | 4/5 : 64.7% | 5/5 : 54.4% | 6/5 : 370.6% ||
818:  1/5 : 94.2% | 2/5 : 79.7% | 3/5 : 73.9% | 4/5 : 63.8% | 5/5 : 53.6% | 6/5 : 365.2% ||
819:  1/5 : 94.3% | 2/5 : 80.0% | 3/5 : 74.3% | 4/5 : 64.3% | 5/5 : 54.3% | 6/5 : 367.1% ||
820:  1/5 : 93.0% | 2/5 : 78.9% | 3/5 : 73.2% | 4/5 : 63.4% | 5/5 : 53.5% | 6/5 : 362.0% ||
821:  1/5 : 93.1% | 2/5 : 79.2% | 3/5 : 73.6% | 4/5 : 63.9% | 5/5 : 54.2% | 6/5 : 363.9% ||
822:  1/5 : 93.2% | 2/5 : 79.5% | 3/5 : 74.0% | 4/5 : 64.4% | 5/5 : 54.8% | 6/5 : 365.8% ||
823:  1/5 : 93.2% | 2/5 : 79.7% | 3/5 : 74.3% | 4/5 : 64.9% | 5/5 : 55.4% | 6/5 : 367.6% ||
824:  1/5 : 93.3% | 2/5 : 80.0% | 3/5 : 74.7% | 4/5 : 65.3% | 5/5 : 56.0% | 6/5 : 369.3% ||
825:  1/5 : 92.1% | 2/5 : 78.9% | 3/5 : 73.7% | 4/5 : 64.5% | 5/5 : 55.3% | 6/5 : 364.5% ||
826:  1/5 : 92.2% | 2/5 : 79.2% | 3/5 : 74.0% | 4/5 : 64.9% | 5/5 : 54.5% | 6/5 : 364.9% ||
827:  1/5 : 91.0% | 2/5 : 78.2% | 3/5 : 73.1% | 4/5 : 64.1% | 5/5 : 53.8% | 6/5 : 360.3% ||
828:  1/5 : 91.1% | 2/5 : 78.5% | 3/5 : 73.4% | 4/5 : 64.6% | 5/5 : 54.4% | 6/5 : 362.0% ||
829:  1/5 : 91.2% | 2/5 : 78.8% | 3/5 : 73.8% | 4/5 : 65.0% | 5/5 : 55.0% | 6/5 : 363.8% ||
830:  1/5 : 91.4% | 2/5 : 79.0% | 3/5 : 74.1% | 4/5 : 65.4% | 5/5 : 55.6% | 6/5 : 365.4% ||
831:  1/5 : 91.5% | 2/5 : 79.3% | 3/5 : 74.4% | 4/5 : 65.9% | 5/5 : 56.1% | 6/5 : 367.1% ||
832:  1/5 : 90.4% | 2/5 : 78.3% | 3/5 : 73.5% | 4/5 : 65.1% | 5/5 : 55.4% | 6/5 : 362.7% ||
833:  1/5 : 90.5% | 2/5 : 78.6% | 3/5 : 73.8% | 4/5 : 65.5% | 5/5 : 56.0% | 6/5 : 364.3% ||
834:  1/5 : 90.6% | 2/5 : 78.8% | 3/5 : 74.1% | 4/5 : 65.9% | 5/5 : 56.5% | 6/5 : 365.9% ||
835:  1/5 : 90.7% | 2/5 : 79.1% | 3/5 : 74.4% | 4/5 : 66.3% | 5/5 : 57.0% | 6/5 : 367.4% ||
836:  1/5 : 89.7% | 2/5 : 78.2% | 3/5 : 73.6% | 4/5 : 65.5% | 5/5 : 56.3% | 6/5 : 363.2% ||
837:  1/5 : 89.8% | 2/5 : 78.4% | 3/5 : 73.9% | 4/5 : 65.9% | 5/5 : 55.7% | 6/5 : 363.6% ||
838:  1/5 : 88.8% | 2/5 : 77.5% | 3/5 : 73.0% | 4/5 : 65.2% | 5/5 : 55.1% | 6/5 : 359.6% ||
839:  1/5 : 87.8% | 2/5 : 76.7% | 3/5 : 72.2% | 4/5 : 64.4% | 5/5 : 54.4% | 6/5 : 355.6% ||
840:  1/5 : 86.8% | 2/5 : 75.8% | 3/5 : 71.4% | 4/5 : 63.7% | 5/5 : 53.8% | 6/5 : 351.6% ||
841:  1/5 : 87.0% | 2/5 : 76.1% | 3/5 : 71.7% | 4/5 : 64.1% | 5/5 : 54.3% | 6/5 : 353.3% ||
842:  1/5 : 86.0% | 2/5 : 75.3% | 3/5 : 71.0% | 4/5 : 63.4% | 5/5 : 53.8% | 6/5 : 349.5% ||
843:  1/5 : 86.2% | 2/5 : 75.5% | 3/5 : 71.3% | 4/5 : 63.8% | 5/5 : 54.3% | 6/5 : 351.1% ||
844:  1/5 : 86.3% | 2/5 : 75.8% | 3/5 : 70.5% | 4/5 : 63.2% | 5/5 : 53.7% | 6/5 : 349.5% ||
845:  1/5 : 86.5% | 2/5 : 76.0% | 3/5 : 70.8% | 4/5 : 63.5% | 5/5 : 54.2% | 6/5 : 351.0% ||
846:  1/5 : 86.6% | 2/5 : 76.3% | 3/5 : 70.1% | 4/5 : 62.9% | 5/5 : 53.6% | 6/5 : 349.5% ||
847:  1/5 : 86.7% | 2/5 : 76.5% | 3/5 : 70.4% | 4/5 : 63.3% | 5/5 : 54.1% | 6/5 : 351.0% ||
848:  1/5 : 86.9% | 2/5 : 75.8% | 3/5 : 69.7% | 4/5 : 62.6% | 5/5 : 53.5% | 6/5 : 348.5% ||
849:  1/5 : 87.0% | 2/5 : 75.0% | 3/5 : 69.0% | 4/5 : 62.0% | 5/5 : 53.0% | 6/5 : 346.0% ||
850:  1/5 : 87.1% | 2/5 : 75.2% | 3/5 : 69.3% | 4/5 : 62.4% | 5/5 : 53.5% | 6/5 : 347.5% ||
851:  1/5 : 87.3% | 2/5 : 75.5% | 3/5 : 69.6% | 4/5 : 62.7% | 5/5 : 53.9% | 6/5 : 349.0% ||
852:  1/5 : 87.4% | 2/5 : 75.7% | 3/5 : 69.9% | 4/5 : 63.1% | 5/5 : 54.4% | 6/5 : 350.5% ||
853:  1/5 : 87.5% | 2/5 : 76.0% | 3/5 : 70.2% | 4/5 : 63.5% | 5/5 : 54.8% | 6/5 : 351.9% ||
854:  1/5 : 87.6% | 2/5 : 75.2% | 3/5 : 69.5% | 4/5 : 62.9% | 5/5 : 54.3% | 6/5 : 349.5% ||
855:  1/5 : 87.7% | 2/5 : 75.5% | 3/5 : 69.8% | 4/5 : 63.2% | 5/5 : 54.7% | 6/5 : 350.9% ||
856:  1/5 : 87.9% | 2/5 : 75.7% | 3/5 : 70.1% | 4/5 : 63.6% | 5/5 : 54.2% | 6/5 : 351.4% ||
857:  1/5 : 88.0% | 2/5 : 75.9% | 3/5 : 70.4% | 4/5 : 63.9% | 5/5 : 54.6% | 6/5 : 352.8% ||
858:  1/5 : 88.1% | 2/5 : 76.1% | 3/5 : 70.6% | 4/5 : 64.2% | 5/5 : 54.1% | 6/5 : 353.2% ||
859:  1/5 : 88.2% | 2/5 : 75.5% | 3/5 : 70.0% | 4/5 : 63.6% | 5/5 : 53.6% | 6/5 : 350.9% ||
860:  1/5 : 87.4% | 2/5 : 74.8% | 3/5 : 69.4% | 4/5 : 63.1% | 5/5 : 53.2% | 6/5 : 347.7% ||
861:  1/5 : 86.6% | 2/5 : 74.1% | 3/5 : 68.8% | 4/5 : 62.5% | 5/5 : 52.7% | 6/5 : 344.6% ||
862:  1/5 : 86.7% | 2/5 : 74.3% | 3/5 : 68.1% | 4/5 : 61.9% | 5/5 : 52.2% | 6/5 : 343.4% ||
863:  1/5 : 86.0% | 2/5 : 73.7% | 3/5 : 67.5% | 4/5 : 61.4% | 5/5 : 51.8% | 6/5 : 340.4% ||
864:  1/5 : 86.1% | 2/5 : 73.9% | 3/5 : 67.8% | 4/5 : 61.7% | 5/5 : 52.2% | 6/5 : 341.7% ||
865:  1/5 : 86.2% | 2/5 : 74.1% | 3/5 : 68.1% | 4/5 : 61.2% | 5/5 : 51.7% | 6/5 : 341.4% ||
866:  1/5 : 86.3% | 2/5 : 74.4% | 3/5 : 68.4% | 4/5 : 61.5% | 5/5 : 52.1% | 6/5 : 342.7% ||
867:  1/5 : 86.4% | 2/5 : 74.6% | 3/5 : 68.6% | 4/5 : 61.9% | 5/5 : 51.7% | 6/5 : 343.2% ||
868:  1/5 : 86.6% | 2/5 : 74.8% | 3/5 : 68.9% | 4/5 : 61.3% | 5/5 : 51.3% | 6/5 : 342.9% ||
869:  1/5 : 86.7% | 2/5 : 74.2% | 3/5 : 68.3% | 4/5 : 60.8% | 5/5 : 50.8% | 6/5 : 340.8% ||
870:  1/5 : 86.8% | 2/5 : 73.6% | 3/5 : 67.8% | 4/5 : 60.3% | 5/5 : 50.4% | 6/5 : 338.8% ||
871:  1/5 : 86.9% | 2/5 : 73.8% | 3/5 : 68.0% | 4/5 : 60.7% | 5/5 : 50.0% | 6/5 : 339.3% ||
872:  1/5 : 87.0% | 2/5 : 73.2% | 3/5 : 67.5% | 4/5 : 60.2% | 5/5 : 49.6% | 6/5 : 337.4% ||
873:  1/5 : 87.1% | 2/5 : 73.4% | 3/5 : 67.7% | 4/5 : 59.7% | 5/5 : 49.2% | 6/5 : 337.1% ||
874:  1/5 : 86.4% | 2/5 : 72.8% | 3/5 : 67.2% | 4/5 : 59.2% | 5/5 : 48.8% | 6/5 : 334.4% ||
875:  1/5 : 85.7% | 2/5 : 72.2% | 3/5 : 66.7% | 4/5 : 58.7% | 5/5 : 48.4% | 6/5 : 331.7% ||
876:  1/5 : 85.8% | 2/5 : 72.4% | 3/5 : 66.9% | 4/5 : 59.1% | 5/5 : 48.8% | 6/5 : 333.1% ||
877:  1/5 : 85.9% | 2/5 : 72.7% | 3/5 : 66.4% | 4/5 : 58.6% | 5/5 : 48.4% | 6/5 : 332.0% ||
878:  1/5 : 86.0% | 2/5 : 72.9% | 3/5 : 65.9% | 4/5 : 58.1% | 5/5 : 48.1% | 6/5 : 331.0% ||
879:  1/5 : 86.2% | 2/5 : 73.1% | 3/5 : 66.2% | 4/5 : 58.5% | 5/5 : 47.7% | 6/5 : 331.5% ||
880:  1/5 : 86.3% | 2/5 : 73.3% | 3/5 : 65.6% | 4/5 : 58.0% | 5/5 : 47.3% | 6/5 : 330.5% ||
881:  1/5 : 86.4% | 2/5 : 73.5% | 3/5 : 65.9% | 4/5 : 58.3% | 5/5 : 47.7% | 6/5 : 331.8% ||
882:  1/5 : 86.5% | 2/5 : 73.7% | 3/5 : 66.2% | 4/5 : 58.6% | 5/5 : 48.1% | 6/5 : 333.1% ||
883:  1/5 : 86.6% | 2/5 : 73.1% | 3/5 : 65.7% | 4/5 : 58.2% | 5/5 : 47.8% | 6/5 : 331.3% ||
884:  1/5 : 86.7% | 2/5 : 72.6% | 3/5 : 65.2% | 4/5 : 57.8% | 5/5 : 47.4% | 6/5 : 329.6% ||
885:  1/5 : 86.0% | 2/5 : 72.1% | 3/5 : 64.7% | 4/5 : 57.4% | 5/5 : 47.1% | 6/5 : 327.2% ||
886:  1/5 : 86.1% | 2/5 : 72.3% | 3/5 : 65.0% | 4/5 : 57.7% | 5/5 : 47.4% | 6/5 : 328.5% ||
887:  1/5 : 86.2% | 2/5 : 72.5% | 3/5 : 65.2% | 4/5 : 58.0% | 5/5 : 47.8% | 6/5 : 329.7% ||
888:  1/5 : 85.6% | 2/5 : 71.9% | 3/5 : 64.7% | 4/5 : 57.6% | 5/5 : 47.5% | 6/5 : 327.3% ||
889:  1/5 : 85.7% | 2/5 : 72.1% | 3/5 : 65.0% | 4/5 : 57.9% | 5/5 : 47.9% | 6/5 : 328.6% ||
890:  1/5 : 85.8% | 2/5 : 72.3% | 3/5 : 65.2% | 4/5 : 58.2% | 5/5 : 48.2% | 6/5 : 329.8% ||
891:  1/5 : 85.2% | 2/5 : 71.8% | 3/5 : 64.8% | 4/5 : 57.7% | 5/5 : 47.9% | 6/5 : 327.5% ||
892:  1/5 : 85.3% | 2/5 : 72.0% | 3/5 : 64.3% | 4/5 : 57.3% | 5/5 : 47.6% | 6/5 : 326.6% ||
893:  1/5 : 85.4% | 2/5 : 72.2% | 3/5 : 64.6% | 4/5 : 57.6% | 5/5 : 47.9% | 6/5 : 327.8% ||
894:  1/5 : 85.5% | 2/5 : 72.4% | 3/5 : 64.8% | 4/5 : 57.9% | 5/5 : 47.6% | 6/5 : 328.3% ||
895:  1/5 : 85.6% | 2/5 : 72.6% | 3/5 : 65.1% | 4/5 : 58.2% | 5/5 : 47.9% | 6/5 : 329.5% ||
896:  1/5 : 85.7% | 2/5 : 72.8% | 3/5 : 65.3% | 4/5 : 58.5% | 5/5 : 48.3% | 6/5 : 330.6% ||
897:  1/5 : 85.8% | 2/5 : 73.0% | 3/5 : 65.5% | 4/5 : 58.8% | 5/5 : 48.6% | 6/5 : 331.8% ||
898:  1/5 : 85.2% | 2/5 : 72.5% | 3/5 : 65.1% | 4/5 : 58.4% | 5/5 : 48.3% | 6/5 : 329.5% ||
899:  1/5 : 85.3% | 2/5 : 72.0% | 3/5 : 64.7% | 4/5 : 58.0% | 5/5 : 48.0% | 6/5 : 328.0% ||
900:  1/5 : 85.4% | 2/5 : 72.2% | 3/5 : 64.9% | 4/5 : 58.3% | 5/5 : 48.3% | 6/5 : 329.1% ||
901:  1/5 : 85.5% | 2/5 : 72.4% | 3/5 : 65.1% | 4/5 : 58.6% | 5/5 : 48.7% | 6/5 : 330.3% ||
902:  1/5 : 85.6% | 2/5 : 72.5% | 3/5 : 65.4% | 4/5 : 58.8% | 5/5 : 49.0% | 6/5 : 331.4% ||
903:  1/5 : 85.7% | 2/5 : 72.7% | 3/5 : 65.6% | 4/5 : 59.1% | 5/5 : 49.4% | 6/5 : 332.5% ||
904:  1/5 : 85.2% | 2/5 : 72.3% | 3/5 : 65.2% | 4/5 : 58.7% | 5/5 : 49.0% | 6/5 : 330.3% ||
905:  1/5 : 85.3% | 2/5 : 72.4% | 3/5 : 65.4% | 4/5 : 59.0% | 5/5 : 49.4% | 6/5 : 331.4% ||
906:  1/5 : 85.4% | 2/5 : 72.6% | 3/5 : 65.6% | 4/5 : 59.2% | 5/5 : 49.7% | 6/5 : 332.5% ||
907:  1/5 : 84.8% | 2/5 : 72.2% | 3/5 : 65.2% | 4/5 : 58.9% | 5/5 : 49.4% | 6/5 : 330.4% ||
908:  1/5 : 84.9% | 2/5 : 71.7% | 3/5 : 64.8% | 4/5 : 58.5% | 5/5 : 49.1% | 6/5 : 328.9% ||
909:  1/5 : 85.0% | 2/5 : 71.9% | 3/5 : 65.0% | 4/5 : 58.1% | 5/5 : 48.8% | 6/5 : 328.7% ||
910:  1/5 : 85.1% | 2/5 : 72.0% | 3/5 : 65.2% | 4/5 : 58.4% | 5/5 : 49.1% | 6/5 : 329.8% ||
911:  1/5 : 85.2% | 2/5 : 71.6% | 3/5 : 64.8% | 4/5 : 58.0% | 5/5 : 48.8% | 6/5 : 328.4% ||
912:  1/5 : 85.3% | 2/5 : 71.8% | 3/5 : 65.0% | 4/5 : 57.7% | 5/5 : 48.5% | 6/5 : 328.2% ||
913:  1/5 : 85.4% | 2/5 : 71.3% | 3/5 : 64.6% | 4/5 : 57.3% | 5/5 : 48.2% | 6/5 : 326.8% ||
914:  1/5 : 85.5% | 2/5 : 71.5% | 3/5 : 64.8% | 4/5 : 57.6% | 5/5 : 48.5% | 6/5 : 327.9% ||
915:  1/5 : 85.5% | 2/5 : 71.7% | 3/5 : 64.5% | 4/5 : 57.2% | 5/5 : 48.2% | 6/5 : 327.1% ||
916:  1/5 : 85.6% | 2/5 : 71.9% | 3/5 : 64.1% | 4/5 : 56.9% | 5/5 : 47.9% | 6/5 : 326.3% ||
917:  1/5 : 85.7% | 2/5 : 71.4% | 3/5 : 63.7% | 4/5 : 56.5% | 5/5 : 47.6% | 6/5 : 325.0% ||
918:  1/5 : 85.8% | 2/5 : 71.6% | 3/5 : 63.9% | 4/5 : 56.8% | 5/5 : 47.9% | 6/5 : 326.0% ||
919:  1/5 : 85.3% | 2/5 : 71.2% | 3/5 : 63.5% | 4/5 : 56.5% | 5/5 : 47.6% | 6/5 : 324.1% ||
920:  1/5 : 85.4% | 2/5 : 70.8% | 3/5 : 63.2% | 4/5 : 56.1% | 5/5 : 47.4% | 6/5 : 322.8% ||
921:  1/5 : 85.5% | 2/5 : 70.3% | 3/5 : 62.8% | 4/5 : 55.8% | 5/5 : 47.1% | 6/5 : 321.5% ||
922:  1/5 : 85.0% | 2/5 : 69.9% | 3/5 : 62.4% | 4/5 : 55.5% | 5/5 : 46.8% | 6/5 : 319.7% ||
923:  1/5 : 84.5% | 2/5 : 69.5% | 3/5 : 62.1% | 4/5 : 55.2% | 5/5 : 46.6% | 6/5 : 317.8% ||
924:  1/5 : 84.6% | 2/5 : 69.7% | 3/5 : 62.3% | 4/5 : 55.4% | 5/5 : 46.9% | 6/5 : 318.9% ||
925:  1/5 : 84.7% | 2/5 : 69.9% | 3/5 : 62.5% | 4/5 : 55.7% | 5/5 : 47.2% | 6/5 : 319.9% ||
926:  1/5 : 84.7% | 2/5 : 70.1% | 3/5 : 62.7% | 4/5 : 55.9% | 5/5 : 47.5% | 6/5 : 320.9% ||
927:  1/5 : 84.8% | 2/5 : 70.2% | 3/5 : 62.9% | 4/5 : 55.6% | 5/5 : 47.2% | 6/5 : 320.8% ||
928:  1/5 : 84.9% | 2/5 : 70.4% | 3/5 : 63.1% | 4/5 : 55.9% | 5/5 : 47.5% | 6/5 : 321.8% ||
929:  1/5 : 85.0% | 2/5 : 70.6% | 3/5 : 63.3% | 4/5 : 56.1% | 5/5 : 47.8% | 6/5 : 322.8% ||
930:  1/5 : 85.1% | 2/5 : 70.7% | 3/5 : 63.5% | 4/5 : 56.4% | 5/5 : 48.1% | 6/5 : 323.8% ||
931:  1/5 : 85.2% | 2/5 : 70.9% | 3/5 : 63.7% | 4/5 : 56.6% | 5/5 : 48.4% | 6/5 : 324.7% ||
932:  1/5 : 85.2% | 2/5 : 71.0% | 3/5 : 63.9% | 4/5 : 56.8% | 5/5 : 48.6% | 6/5 : 325.7% ||
