120/250: 0.777 | 0.645 | 0.504 | 0.421 | 0.339 | 
121/250: 0.779 | 0.648 | 0.508 | 0.426 | 0.344 | 
122/250: 0.780 | 0.650 | 0.512 | 0.431 | 0.350 | 
123/250: 0.774 | 0.645 | 0.508 | 0.427 | 0.347 | 
124/250: 0.776 | 0.648 | 0.512 | 0.432 | 0.352 | 
125/250: 0.778 | 0.643 | 0.508 | 0.429 | 0.349 | 
126/250: 0.780 | 0.646 | 0.512 | 0.433 | 0.346 | 
127/250: 0.781 | 0.648 | 0.516 | 0.438 | 0.352 | 
128/250: 0.783 | 0.643 | 0.512 | 0.434 | 0.349 | 
129/250: 0.785 | 0.638 | 0.508 | 0.431 | 0.346 | 
130/250: 0.786 | 0.641 | 0.511 | 0.427 | 0.344 | 
131/250: 0.788 | 0.644 | 0.515 | 0.424 | 0.341 | 
132/250: 0.789 | 0.647 | 0.519 | 0.421 | 0.338 | 
133/250: 0.791 | 0.649 | 0.515 | 0.418 | 0.336 | 
134/250: 0.793 | 0.652 | 0.519 | 0.422 | 0.341 | 
135/250: 0.794 | 0.654 | 0.515 | 0.419 | 0.338 | 
136/250: 0.796 | 0.657 | 0.511 | 0.416 | 0.336 | 
137/250: 0.797 | 0.652 | 0.507 | 0.413 | 0.333 | 
138/250: 0.799 | 0.655 | 0.511 | 0.417 | 0.338 | 
139/250: 0.793 | 0.650 | 0.507 | 0.414 | 0.336 | 
140/250: 0.794 | 0.652 | 0.511 | 0.411 | 0.333 | 
141/250: 0.796 | 0.648 | 0.507 | 0.408 | 0.331 | 
142/250: 0.797 | 0.650 | 0.503 | 0.406 | 0.329 | 
143/250: 0.799 | 0.653 | 0.500 | 0.403 | 0.326 | 
144/250: 0.800 | 0.655 | 0.503 | 0.407 | 0.331 | 
145/250: 0.801 | 0.651 | 0.500 | 0.404 | 0.329 | 
146/250: 0.803 | 0.653 | 0.503 | 0.408 | 0.333 | 
147/250: 0.804 | 0.655 | 0.500 | 0.405 | 0.331 | 
148/250: 0.805 | 0.658 | 0.503 | 0.409 | 0.336 | 
149/250: 0.807 | 0.660 | 0.507 | 0.413 | 0.340 | 
150/250: 0.801 | 0.656 | 0.503 | 0.411 | 0.338 | 
151/250: 0.803 | 0.658 | 0.500 | 0.408 | 0.336 | 
152/250: 0.797 | 0.654 | 0.497 | 0.405 | 0.333 | 
153/250: 0.799 | 0.656 | 0.500 | 0.409 | 0.338 | 
154/250: 0.794 | 0.652 | 0.497 | 0.406 | 0.335 | 
155/250: 0.795 | 0.654 | 0.500 | 0.404 | 0.333 | 
156/250: 0.796 | 0.656 | 0.497 | 0.401 | 0.331 | 
157/250: 0.797 | 0.658 | 0.494 | 0.399 | 0.329 | 
158/250: 0.799 | 0.660 | 0.497 | 0.396 | 0.327 | 
159/250: 0.800 | 0.662 | 0.500 | 0.394 | 0.325 | 
160/250: 0.801 | 0.658 | 0.497 | 0.391 | 0.323 | 
161/250: 0.802 | 0.660 | 0.500 | 0.395 | 0.327 | 
162/250: 0.804 | 0.663 | 0.497 | 0.393 | 0.325 | 
163/250: 0.805 | 0.659 | 0.494 | 0.390 | 0.323 | 
164/250: 0.806 | 0.655 | 0.491 | 0.388 | 0.321 | 
165/250: 0.807 | 0.657 | 0.494 | 0.392 | 0.325 | 
166/250: 0.808 | 0.659 | 0.497 | 0.395 | 0.329 | 
167/250: 0.810 | 0.661 | 0.500 | 0.399 | 0.333 | 
168/250: 0.805 | 0.657 | 0.497 | 0.396 | 0.331 | 
169/250: 0.806 | 0.659 | 0.500 | 0.400 | 0.335 | 
170/250: 0.801 | 0.655 | 0.497 | 0.398 | 0.333 | 
171/250: 0.797 | 0.651 | 0.494 | 0.395 | 0.331 | 
172/250: 0.792 | 0.647 | 0.491 | 0.393 | 0.329 | 
173/250: 0.787 | 0.644 | 0.489 | 0.391 | 0.328 | 
174/250: 0.789 | 0.646 | 0.491 | 0.394 | 0.331 | 
175/250: 0.790 | 0.642 | 0.489 | 0.392 | 0.330 | 
176/250: 0.791 | 0.638 | 0.486 | 0.390 | 0.328 | 
177/250: 0.792 | 0.640 | 0.489 | 0.393 | 0.326 | 
178/250: 0.793 | 0.637 | 0.486 | 0.391 | 0.324 | 
179/250: 0.794 | 0.639 | 0.483 | 0.389 | 0.322 | 
180/250: 0.790 | 0.635 | 0.481 | 0.387 | 0.320 | 
181/250: 0.791 | 0.637 | 0.478 | 0.385 | 0.319 | 
182/250: 0.792 | 0.639 | 0.481 | 0.388 | 0.317 | 
183/250: 0.793 | 0.641 | 0.484 | 0.386 | 0.315 | 
184/250: 0.795 | 0.638 | 0.481 | 0.384 | 0.314 | 
185/250: 0.790 | 0.634 | 0.478 | 0.382 | 0.312 | 
186/250: 0.791 | 0.636 | 0.476 | 0.380 | 0.310 | 
187/250: 0.793 | 0.638 | 0.479 | 0.383 | 0.314 | 
188/250: 0.794 | 0.640 | 0.481 | 0.386 | 0.317 | 
189/250: 0.789 | 0.637 | 0.479 | 0.384 | 0.316 | 
190/250: 0.791 | 0.639 | 0.482 | 0.387 | 0.319 | 
191/250: 0.792 | 0.641 | 0.484 | 0.391 | 0.323 | 
192/250: 0.793 | 0.637 | 0.482 | 0.389 | 0.321 | 
193/250: 0.794 | 0.639 | 0.485 | 0.387 | 0.320 | 
194/250: 0.795 | 0.641 | 0.487 | 0.385 | 0.318 | 
195/250: 0.796 | 0.638 | 0.485 | 0.383 | 0.316 | 
196/250: 0.792 | 0.635 | 0.482 | 0.381 | 0.315 | 
197/250: 0.793 | 0.636 | 0.480 | 0.379 | 0.313 | 
198/250: 0.789 | 0.633 | 0.477 | 0.377 | 0.312 | 
199/250: 0.790 | 0.635 | 0.475 | 0.375 | 0.310 | 
200/250: 0.791 | 0.637 | 0.473 | 0.373 | 0.308 | 
201/250: 0.787 | 0.634 | 0.470 | 0.371 | 0.307 | 
202/250: 0.788 | 0.635 | 0.473 | 0.374 | 0.310 | 
203/250: 0.789 | 0.637 | 0.475 | 0.377 | 0.314 | 
204/250: 0.790 | 0.639 | 0.478 | 0.380 | 0.317 | 
205/250: 0.791 | 0.641 | 0.481 | 0.383 | 0.316 | 
206/250: 0.792 | 0.643 | 0.483 | 0.386 | 0.319 | 
207/250: 0.793 | 0.644 | 0.486 | 0.389 | 0.322 | 
208/250: 0.794 | 0.646 | 0.483 | 0.388 | 0.321 | 
209/250: 0.795 | 0.648 | 0.486 | 0.390 | 0.319 | 
210/250: 0.796 | 0.645 | 0.483 | 0.389 | 0.318 | 
211/250: 0.792 | 0.642 | 0.481 | 0.387 | 0.316 | 
212/250: 0.789 | 0.638 | 0.479 | 0.385 | 0.315 | 
213/250: 0.790 | 0.640 | 0.481 | 0.388 | 0.318 | 
214/250: 0.786 | 0.637 | 0.479 | 0.386 | 0.316 | 
215/250: 0.782 | 0.634 | 0.477 | 0.384 | 0.315 | 
216/250: 0.783 | 0.636 | 0.479 | 0.387 | 0.318 | 
217/250: 0.784 | 0.638 | 0.482 | 0.390 | 0.317 | 
218/250: 0.781 | 0.635 | 0.479 | 0.388 | 0.315 | 
219/250: 0.777 | 0.632 | 0.477 | 0.386 | 0.314 | 
220/250: 0.778 | 0.633 | 0.480 | 0.389 | 0.317 | 
221/250: 0.779 | 0.635 | 0.482 | 0.392 | 0.320 | 
222/250: 0.780 | 0.637 | 0.480 | 0.390 | 0.318 | 
223/250: 0.777 | 0.634 | 0.478 | 0.388 | 0.317 | 
224/250: 0.778 | 0.631 | 0.476 | 0.387 | 0.316 | 
225/250: 0.779 | 0.628 | 0.473 | 0.385 | 0.314 | 
226/250: 0.775 | 0.626 | 0.471 | 0.383 | 0.313 | 
227/250: 0.776 | 0.623 | 0.469 | 0.382 | 0.311 | 
228/250: 0.777 | 0.624 | 0.472 | 0.384 | 0.314 | 
229/250: 0.778 | 0.626 | 0.474 | 0.383 | 0.313 | 
230/250: 0.779 | 0.623 | 0.472 | 0.381 | 0.312 | 
231/250: 0.780 | 0.625 | 0.474 | 0.384 | 0.315 | 
232/250: 0.781 | 0.627 | 0.476 | 0.386 | 0.313 | 
233/250: 0.782 | 0.628 | 0.479 | 0.385 | 0.312 | 
234/250: 0.779 | 0.626 | 0.477 | 0.383 | 0.311 | 
235/250: 0.775 | 0.623 | 0.475 | 0.381 | 0.309 | 
236/250: 0.776 | 0.624 | 0.477 | 0.384 | 0.312 | 
237/250: 0.777 | 0.622 | 0.475 | 0.382 | 0.311 | 
238/250: 0.778 | 0.623 | 0.477 | 0.385 | 0.314 | 
239/250: 0.775 | 0.621 | 0.475 | 0.383 | 0.312 | 
240/250: 0.772 | 0.618 | 0.473 | 0.382 | 0.311 | 
241/250: 0.769 | 0.616 | 0.471 | 0.380 | 0.310 | 
242/250: 0.770 | 0.617 | 0.469 | 0.379 | 0.309 | 
243/250: 0.770 | 0.619 | 0.471 | 0.381 | 0.311 | 
244/250: 0.771 | 0.620 | 0.469 | 0.380 | 0.310 | 
245/250: 0.772 | 0.622 | 0.472 | 0.382 | 0.313 | 
246/250: 0.773 | 0.623 | 0.474 | 0.385 | 0.316 | 
247/250: 0.774 | 0.625 | 0.472 | 0.383 | 0.315 | 
248/250: 0.771 | 0.622 | 0.470 | 0.382 | 0.313 | 
249/250: 0.772 | 0.624 | 0.472 | 0.384 | 0.316 | 
