30/250: 0.677 | 0.452 | 0.387 | 0.290 | 0.194 | 
31/250: 0.688 | 0.469 | 0.406 | 0.281 | 0.188 | 
32/250: 0.667 | 0.455 | 0.394 | 0.273 | 0.182 | 
33/250: 0.676 | 0.471 | 0.412 | 0.265 | 0.176 | 
34/250: 0.686 | 0.486 | 0.429 | 0.286 | 0.171 | 
35/250: 0.694 | 0.500 | 0.444 | 0.306 | 0.194 | 
36/250: 0.703 | 0.486 | 0.432 | 0.297 | 0.189 | 
37/250: 0.684 | 0.474 | 0.421 | 0.289 | 0.184 | 
38/250: 0.692 | 0.487 | 0.410 | 0.282 | 0.179 | 
39/250: 0.700 | 0.475 | 0.400 | 0.275 | 0.175 | 
40/250: 0.707 | 0.488 | 0.415 | 0.293 | 0.195 | 
41/250: 0.714 | 0.500 | 0.429 | 0.286 | 0.190 | 
42/250: 0.721 | 0.488 | 0.419 | 0.279 | 0.186 | 
43/250: 0.727 | 0.500 | 0.432 | 0.295 | 0.205 | 
44/250: 0.733 | 0.489 | 0.422 | 0.289 | 0.200 | 
45/250: 0.717 | 0.478 | 0.413 | 0.283 | 0.196 | 
46/250: 0.702 | 0.468 | 0.404 | 0.277 | 0.191 | 
47/250: 0.708 | 0.479 | 0.417 | 0.292 | 0.188 | 
48/250: 0.714 | 0.490 | 0.429 | 0.306 | 0.204 | 
49/250: 0.720 | 0.500 | 0.440 | 0.320 | 0.220 | 
50/250: 0.725 | 0.490 | 0.431 | 0.314 | 0.216 | 
51/250: 0.731 | 0.481 | 0.423 | 0.308 | 0.212 | 
52/250: 0.736 | 0.491 | 0.415 | 0.302 | 0.208 | 
53/250: 0.741 | 0.500 | 0.426 | 0.315 | 0.222 | 
54/250: 0.745 | 0.509 | 0.418 | 0.309 | 0.218 | 
55/250: 0.750 | 0.500 | 0.411 | 0.304 | 0.214 | 
56/250: 0.754 | 0.509 | 0.404 | 0.298 | 0.211 | 
57/250: 0.759 | 0.517 | 0.414 | 0.310 | 0.224 | 
58/250: 0.763 | 0.508 | 0.407 | 0.305 | 0.220 | 
59/250: 0.750 | 0.500 | 0.400 | 0.300 | 0.217 | 
60/250: 0.738 | 0.492 | 0.393 | 0.295 | 0.213 | 
61/250: 0.726 | 0.484 | 0.387 | 0.290 | 0.210 | 
62/250: 0.730 | 0.492 | 0.397 | 0.286 | 0.206 | 
63/250: 0.734 | 0.500 | 0.406 | 0.297 | 0.219 | 
64/250: 0.738 | 0.492 | 0.400 | 0.292 | 0.215 | 
65/250: 0.742 | 0.500 | 0.409 | 0.303 | 0.227 | 
66/250: 0.731 | 0.493 | 0.403 | 0.299 | 0.224 | 
67/250: 0.735 | 0.485 | 0.397 | 0.294 | 0.221 | 
68/250: 0.725 | 0.478 | 0.391 | 0.290 | 0.217 | 
69/250: 0.729 | 0.486 | 0.400 | 0.300 | 0.229 | 
70/250: 0.732 | 0.493 | 0.408 | 0.310 | 0.239 | 
71/250: 0.736 | 0.500 | 0.403 | 0.306 | 0.236 | 
72/250: 0.740 | 0.507 | 0.411 | 0.315 | 0.247 | 
73/250: 0.743 | 0.514 | 0.419 | 0.324 | 0.257 | 
74/250: 0.733 | 0.507 | 0.413 | 0.320 | 0.253 | 
75/250: 0.737 | 0.513 | 0.421 | 0.316 | 0.250 | 
76/250: 0.727 | 0.506 | 0.416 | 0.312 | 0.247 | 
77/250: 0.731 | 0.513 | 0.423 | 0.321 | 0.256 | 
78/250: 0.734 | 0.519 | 0.430 | 0.316 | 0.253 | 
79/250: 0.738 | 0.525 | 0.438 | 0.325 | 0.263 | 
80/250: 0.728 | 0.519 | 0.432 | 0.321 | 0.259 | 
81/250: 0.732 | 0.524 | 0.439 | 0.329 | 0.256 | 
82/250: 0.735 | 0.530 | 0.446 | 0.337 | 0.265 | 
83/250: 0.738 | 0.536 | 0.452 | 0.345 | 0.274 | 
84/250: 0.741 | 0.541 | 0.459 | 0.353 | 0.282 | 
85/250: 0.744 | 0.547 | 0.465 | 0.349 | 0.279 | 
86/250: 0.747 | 0.552 | 0.471 | 0.345 | 0.276 | 
87/250: 0.739 | 0.545 | 0.466 | 0.341 | 0.273 | 
88/250: 0.742 | 0.551 | 0.472 | 0.348 | 0.281 | 
89/250: 0.744 | 0.556 | 0.478 | 0.356 | 0.278 | 
90/250: 0.747 | 0.549 | 0.473 | 0.352 | 0.275 | 
91/250: 0.750 | 0.543 | 0.467 | 0.348 | 0.272 | 
92/250: 0.753 | 0.548 | 0.462 | 0.344 | 0.269 | 
93/250: 0.745 | 0.543 | 0.457 | 0.340 | 0.266 | 
94/250: 0.747 | 0.547 | 0.463 | 0.347 | 0.274 | 
95/250: 0.750 | 0.552 | 0.469 | 0.344 | 0.271 | 
96/250: 0.753 | 0.546 | 0.464 | 0.340 | 0.268 | 
97/250: 0.755 | 0.551 | 0.469 | 0.347 | 0.265 | 
98/250: 0.758 | 0.556 | 0.465 | 0.343 | 0.263 | 
99/250: 0.760 | 0.550 | 0.460 | 0.340 | 0.260 | 
100/250: 0.762 | 0.545 | 0.455 | 0.337 | 0.257 | 
101/250: 0.765 | 0.549 | 0.461 | 0.343 | 0.265 | 
102/250: 0.767 | 0.553 | 0.466 | 0.350 | 0.272 | 
103/250: 0.760 | 0.548 | 0.462 | 0.346 | 0.269 | 
104/250: 0.762 | 0.552 | 0.467 | 0.352 | 0.276 | 
105/250: 0.764 | 0.557 | 0.472 | 0.358 | 0.283 | 
106/250: 0.766 | 0.551 | 0.467 | 0.355 | 0.280 | 
107/250: 0.769 | 0.546 | 0.463 | 0.352 | 0.278 | 
108/250: 0.761 | 0.541 | 0.459 | 0.349 | 0.275 | 
109/250: 0.755 | 0.536 | 0.455 | 0.345 | 0.273 | 
110/250: 0.757 | 0.532 | 0.450 | 0.342 | 0.270 | 
111/250: 0.759 | 0.527 | 0.446 | 0.339 | 0.268 | 
112/250: 0.752 | 0.522 | 0.442 | 0.336 | 0.265 | 
113/250: 0.754 | 0.526 | 0.439 | 0.333 | 0.263 | 
114/250: 0.757 | 0.530 | 0.443 | 0.339 | 0.270 | 
115/250: 0.759 | 0.534 | 0.448 | 0.336 | 0.267 | 
116/250: 0.761 | 0.538 | 0.453 | 0.333 | 0.265 | 
117/250: 0.754 | 0.534 | 0.449 | 0.331 | 0.263 | 
118/250: 0.756 | 0.538 | 0.454 | 0.336 | 0.261 | 
119/250: 0.758 | 0.542 | 0.450 | 0.333 | 0.258 | 
120/250: 0.760 | 0.545 | 0.455 | 0.331 | 0.256 | 
121/250: 0.762 | 0.549 | 0.459 | 0.336 | 0.262 | 
122/250: 0.756 | 0.545 | 0.455 | 0.333 | 0.260 | 
123/250: 0.758 | 0.540 | 0.452 | 0.331 | 0.258 | 
124/250: 0.760 | 0.544 | 0.456 | 0.328 | 0.256 | 
125/250: 0.754 | 0.540 | 0.452 | 0.325 | 0.254 | 
126/250: 0.748 | 0.535 | 0.449 | 0.323 | 0.252 | 
127/250: 0.750 | 0.539 | 0.445 | 0.320 | 0.250 | 
128/250: 0.752 | 0.543 | 0.450 | 0.326 | 0.256 | 
129/250: 0.754 | 0.538 | 0.446 | 0.323 | 0.254 | 
130/250: 0.756 | 0.542 | 0.450 | 0.328 | 0.252 | 
131/250: 0.758 | 0.538 | 0.447 | 0.326 | 0.250 | 
132/250: 0.759 | 0.541 | 0.451 | 0.323 | 0.248 | 
133/250: 0.761 | 0.545 | 0.455 | 0.321 | 0.246 | 
134/250: 0.763 | 0.548 | 0.459 | 0.326 | 0.244 | 
135/250: 0.765 | 0.551 | 0.463 | 0.331 | 0.243 | 
136/250: 0.766 | 0.555 | 0.460 | 0.328 | 0.241 | 
137/250: 0.768 | 0.558 | 0.457 | 0.326 | 0.239 | 
138/250: 0.770 | 0.561 | 0.460 | 0.324 | 0.237 | 
139/250: 0.771 | 0.557 | 0.457 | 0.321 | 0.236 | 
140/250: 0.773 | 0.553 | 0.454 | 0.319 | 0.234 | 
141/250: 0.768 | 0.549 | 0.451 | 0.317 | 0.232 | 
142/250: 0.769 | 0.552 | 0.455 | 0.322 | 0.238 | 
143/250: 0.771 | 0.549 | 0.451 | 0.319 | 0.236 | 
144/250: 0.766 | 0.545 | 0.448 | 0.317 | 0.234 | 
145/250: 0.767 | 0.548 | 0.452 | 0.322 | 0.240 | 
146/250: 0.762 | 0.544 | 0.449 | 0.320 | 0.238 | 
147/250: 0.764 | 0.541 | 0.446 | 0.318 | 0.236 | 
148/250: 0.765 | 0.537 | 0.443 | 0.315 | 0.235 | 
149/250: 0.760 | 0.533 | 0.440 | 0.313 | 0.233 | 
150/250: 0.762 | 0.536 | 0.444 | 0.318 | 0.232 | 
151/250: 0.763 | 0.539 | 0.447 | 0.322 | 0.237 | 
152/250: 0.765 | 0.542 | 0.451 | 0.327 | 0.242 | 
153/250: 0.760 | 0.539 | 0.448 | 0.325 | 0.240 | 
154/250: 0.761 | 0.542 | 0.452 | 0.329 | 0.245 | 
155/250: 0.763 | 0.545 | 0.455 | 0.333 | 0.250 | 
156/250: 0.758 | 0.541 | 0.452 | 0.331 | 0.248 | 
157/250: 0.759 | 0.544 | 0.456 | 0.335 | 0.253 | 
158/250: 0.761 | 0.541 | 0.453 | 0.333 | 0.252 | 
159/250: 0.762 | 0.544 | 0.456 | 0.338 | 0.256 | 
160/250: 0.764 | 0.540 | 0.453 | 0.335 | 0.255 | 
161/250: 0.765 | 0.543 | 0.457 | 0.340 | 0.259 | 
162/250: 0.767 | 0.546 | 0.454 | 0.337 | 0.258 | 
163/250: 0.762 | 0.543 | 0.451 | 0.335 | 0.256 | 
164/250: 0.764 | 0.545 | 0.455 | 0.339 | 0.261 | 
165/250: 0.765 | 0.548 | 0.458 | 0.343 | 0.265 | 
166/250: 0.766 | 0.545 | 0.455 | 0.341 | 0.263 | 
167/250: 0.768 | 0.548 | 0.458 | 0.345 | 0.262 | 
168/250: 0.769 | 0.550 | 0.462 | 0.349 | 0.266 | 
169/250: 0.771 | 0.553 | 0.465 | 0.353 | 0.271 | 
170/250: 0.766 | 0.550 | 0.462 | 0.351 | 0.269 | 
171/250: 0.767 | 0.552 | 0.465 | 0.355 | 0.267 | 
172/250: 0.769 | 0.555 | 0.468 | 0.358 | 0.272 | 
173/250: 0.770 | 0.557 | 0.471 | 0.356 | 0.270 | 
174/250: 0.766 | 0.554 | 0.469 | 0.354 | 0.269 | 
175/250: 0.767 | 0.551 | 0.466 | 0.352 | 0.267 | 
176/250: 0.768 | 0.554 | 0.463 | 0.350 | 0.266 | 
177/250: 0.770 | 0.556 | 0.466 | 0.354 | 0.270 | 
178/250: 0.765 | 0.553 | 0.464 | 0.352 | 0.268 | 
179/250: 0.767 | 0.556 | 0.467 | 0.356 | 0.272 | 
180/250: 0.768 | 0.552 | 0.464 | 0.354 | 0.271 | 
181/250: 0.764 | 0.549 | 0.462 | 0.352 | 0.269 | 
182/250: 0.765 | 0.546 | 0.459 | 0.350 | 0.268 | 
183/250: 0.766 | 0.549 | 0.462 | 0.353 | 0.272 | 
184/250: 0.768 | 0.546 | 0.459 | 0.351 | 0.270 | 
185/250: 0.769 | 0.548 | 0.462 | 0.349 | 0.269 | 
186/250: 0.770 | 0.551 | 0.465 | 0.353 | 0.273 | 
187/250: 0.771 | 0.553 | 0.468 | 0.356 | 0.277 | 
188/250: 0.772 | 0.556 | 0.466 | 0.354 | 0.275 | 
189/250: 0.774 | 0.558 | 0.468 | 0.358 | 0.279 | 
190/250: 0.770 | 0.555 | 0.466 | 0.356 | 0.277 | 
191/250: 0.771 | 0.557 | 0.469 | 0.354 | 0.276 | 
192/250: 0.767 | 0.554 | 0.466 | 0.352 | 0.275 | 
193/250: 0.763 | 0.552 | 0.464 | 0.351 | 0.273 | 
194/250: 0.764 | 0.554 | 0.467 | 0.349 | 0.272 | 
195/250: 0.765 | 0.556 | 0.469 | 0.352 | 0.276 | 
196/250: 0.766 | 0.558 | 0.472 | 0.355 | 0.274 | 
197/250: 0.768 | 0.561 | 0.470 | 0.354 | 0.273 | 
198/250: 0.769 | 0.563 | 0.467 | 0.352 | 0.271 | 
199/250: 0.770 | 0.565 | 0.465 | 0.350 | 0.270 | 
200/250: 0.766 | 0.562 | 0.463 | 0.348 | 0.269 | 
201/250: 0.762 | 0.559 | 0.460 | 0.347 | 0.267 | 
202/250: 0.764 | 0.562 | 0.463 | 0.350 | 0.271 | 
203/250: 0.765 | 0.564 | 0.466 | 0.353 | 0.275 | 
204/250: 0.766 | 0.566 | 0.468 | 0.356 | 0.278 | 
205/250: 0.767 | 0.568 | 0.471 | 0.359 | 0.282 | 
206/250: 0.768 | 0.570 | 0.473 | 0.362 | 0.285 | 
207/250: 0.769 | 0.572 | 0.476 | 0.365 | 0.288 | 
208/250: 0.770 | 0.569 | 0.474 | 0.364 | 0.287 | 
209/250: 0.771 | 0.571 | 0.476 | 0.367 | 0.290 | 
210/250: 0.773 | 0.573 | 0.479 | 0.370 | 0.294 | 
211/250: 0.774 | 0.571 | 0.476 | 0.368 | 0.292 | 
212/250: 0.775 | 0.573 | 0.479 | 0.366 | 0.291 | 
213/250: 0.776 | 0.575 | 0.481 | 0.369 | 0.294 | 
214/250: 0.777 | 0.577 | 0.484 | 0.367 | 0.293 | 
215/250: 0.778 | 0.579 | 0.486 | 0.370 | 0.296 | 
216/250: 0.779 | 0.576 | 0.484 | 0.369 | 0.295 | 
217/250: 0.780 | 0.573 | 0.482 | 0.367 | 0.294 | 
218/250: 0.781 | 0.575 | 0.479 | 0.365 | 0.292 | 
219/250: 0.782 | 0.577 | 0.482 | 0.368 | 0.291 | 
220/250: 0.783 | 0.579 | 0.484 | 0.371 | 0.290 | 
221/250: 0.779 | 0.577 | 0.482 | 0.369 | 0.288 | 
222/250: 0.780 | 0.578 | 0.484 | 0.372 | 0.291 | 
223/250: 0.781 | 0.580 | 0.487 | 0.375 | 0.295 | 
224/250: 0.782 | 0.582 | 0.489 | 0.373 | 0.293 | 
225/250: 0.783 | 0.584 | 0.487 | 0.372 | 0.292 | 
226/250: 0.784 | 0.586 | 0.489 | 0.374 | 0.295 | 
227/250: 0.785 | 0.583 | 0.487 | 0.373 | 0.294 | 
228/250: 0.786 | 0.585 | 0.485 | 0.371 | 0.293 | 
229/250: 0.787 | 0.587 | 0.487 | 0.374 | 0.296 | 
230/250: 0.788 | 0.589 | 0.485 | 0.372 | 0.294 | 
231/250: 0.789 | 0.591 | 0.487 | 0.375 | 0.297 | 
232/250: 0.790 | 0.592 | 0.489 | 0.378 | 0.296 | 
233/250: 0.791 | 0.594 | 0.491 | 0.380 | 0.295 | 
234/250: 0.791 | 0.591 | 0.489 | 0.379 | 0.294 | 
235/250: 0.788 | 0.589 | 0.487 | 0.377 | 0.292 | 
236/250: 0.785 | 0.586 | 0.485 | 0.376 | 0.291 | 
237/250: 0.786 | 0.588 | 0.483 | 0.374 | 0.290 | 
238/250: 0.787 | 0.590 | 0.485 | 0.377 | 0.293 | 
239/250: 0.787 | 0.592 | 0.487 | 0.379 | 0.296 | 
240/250: 0.788 | 0.593 | 0.490 | 0.382 | 0.299 | 
241/250: 0.789 | 0.595 | 0.492 | 0.384 | 0.302 | 
242/250: 0.786 | 0.593 | 0.490 | 0.383 | 0.300 | 
243/250: 0.787 | 0.594 | 0.492 | 0.385 | 0.303 | 
244/250: 0.788 | 0.592 | 0.490 | 0.384 | 0.302 | 
245/250: 0.789 | 0.593 | 0.492 | 0.382 | 0.301 | 
246/250: 0.785 | 0.591 | 0.490 | 0.381 | 0.300 | 
247/250: 0.786 | 0.593 | 0.492 | 0.383 | 0.302 | 
248/250: 0.787 | 0.594 | 0.490 | 0.382 | 0.301 | 
249/250: 0.788 | 0.592 | 0.488 | 0.380 | 0.300 | 
