120/250: 0.851 | 0.711 | 0.620 | 0.529 | 0.405 | 
121/250: 0.852 | 0.713 | 0.623 | 0.533 | 0.410 | 
122/250: 0.854 | 0.707 | 0.618 | 0.528 | 0.407 | 
123/250: 0.855 | 0.710 | 0.621 | 0.532 | 0.411 | 
124/250: 0.856 | 0.712 | 0.624 | 0.536 | 0.416 | 
125/250: 0.857 | 0.706 | 0.619 | 0.532 | 0.413 | 
126/250: 0.858 | 0.709 | 0.622 | 0.535 | 0.417 | 
127/250: 0.859 | 0.711 | 0.625 | 0.539 | 0.422 | 
128/250: 0.853 | 0.705 | 0.620 | 0.535 | 0.419 | 
129/250: 0.854 | 0.708 | 0.623 | 0.538 | 0.415 | 
130/250: 0.855 | 0.710 | 0.626 | 0.542 | 0.420 | 
131/250: 0.856 | 0.705 | 0.621 | 0.538 | 0.417 | 
132/250: 0.857 | 0.707 | 0.624 | 0.541 | 0.421 | 
133/250: 0.851 | 0.701 | 0.619 | 0.537 | 0.418 | 
134/250: 0.852 | 0.704 | 0.622 | 0.541 | 0.422 | 
135/250: 0.853 | 0.706 | 0.625 | 0.544 | 0.419 | 
136/250: 0.854 | 0.708 | 0.628 | 0.547 | 0.423 | 
137/250: 0.855 | 0.710 | 0.623 | 0.543 | 0.420 | 
138/250: 0.856 | 0.712 | 0.626 | 0.547 | 0.417 | 
139/250: 0.857 | 0.714 | 0.629 | 0.550 | 0.421 | 
140/250: 0.858 | 0.716 | 0.631 | 0.553 | 0.426 | 
141/250: 0.859 | 0.718 | 0.634 | 0.556 | 0.430 | 
142/250: 0.860 | 0.720 | 0.636 | 0.559 | 0.434 | 
143/250: 0.861 | 0.722 | 0.632 | 0.556 | 0.431 | 
144/250: 0.862 | 0.724 | 0.634 | 0.559 | 0.434 | 
145/250: 0.863 | 0.726 | 0.637 | 0.562 | 0.438 | 
146/250: 0.864 | 0.728 | 0.633 | 0.558 | 0.435 | 
147/250: 0.865 | 0.730 | 0.635 | 0.561 | 0.432 | 
148/250: 0.866 | 0.732 | 0.638 | 0.564 | 0.436 | 
149/250: 0.867 | 0.733 | 0.640 | 0.567 | 0.440 | 
150/250: 0.861 | 0.728 | 0.636 | 0.563 | 0.437 | 
151/250: 0.862 | 0.730 | 0.638 | 0.566 | 0.441 | 
152/250: 0.863 | 0.732 | 0.641 | 0.569 | 0.444 | 
153/250: 0.864 | 0.727 | 0.636 | 0.565 | 0.442 | 
154/250: 0.858 | 0.723 | 0.632 | 0.561 | 0.439 | 
155/250: 0.859 | 0.718 | 0.628 | 0.558 | 0.436 | 
156/250: 0.860 | 0.720 | 0.631 | 0.554 | 0.433 | 
157/250: 0.861 | 0.722 | 0.633 | 0.557 | 0.430 | 
158/250: 0.862 | 0.717 | 0.629 | 0.553 | 0.428 | 
159/250: 0.863 | 0.719 | 0.631 | 0.556 | 0.431 | 
160/250: 0.863 | 0.720 | 0.634 | 0.559 | 0.435 | 
161/250: 0.864 | 0.722 | 0.630 | 0.556 | 0.432 | 
162/250: 0.859 | 0.718 | 0.626 | 0.552 | 0.429 | 
163/250: 0.860 | 0.713 | 0.622 | 0.549 | 0.427 | 
164/250: 0.861 | 0.715 | 0.624 | 0.552 | 0.430 | 
165/250: 0.861 | 0.717 | 0.620 | 0.548 | 0.428 | 
166/250: 0.862 | 0.719 | 0.617 | 0.545 | 0.425 | 
167/250: 0.857 | 0.714 | 0.613 | 0.542 | 0.423 | 
168/250: 0.852 | 0.710 | 0.609 | 0.538 | 0.420 | 
169/250: 0.853 | 0.712 | 0.612 | 0.541 | 0.424 | 
170/250: 0.854 | 0.708 | 0.608 | 0.538 | 0.421 | 
171/250: 0.855 | 0.709 | 0.610 | 0.541 | 0.424 | 
172/250: 0.855 | 0.711 | 0.613 | 0.543 | 0.428 | 
173/250: 0.851 | 0.707 | 0.609 | 0.540 | 0.425 | 
174/250: 0.851 | 0.709 | 0.611 | 0.543 | 0.429 | 
175/250: 0.852 | 0.710 | 0.608 | 0.540 | 0.426 | 
176/250: 0.853 | 0.706 | 0.605 | 0.537 | 0.424 | 
177/250: 0.848 | 0.702 | 0.601 | 0.534 | 0.421 | 
178/250: 0.849 | 0.698 | 0.598 | 0.531 | 0.419 | 
179/250: 0.850 | 0.700 | 0.600 | 0.533 | 0.422 | 
180/250: 0.851 | 0.702 | 0.602 | 0.536 | 0.425 | 
181/250: 0.852 | 0.703 | 0.604 | 0.538 | 0.429 | 
182/250: 0.852 | 0.705 | 0.607 | 0.536 | 0.426 | 
183/250: 0.853 | 0.707 | 0.609 | 0.538 | 0.429 | 
184/250: 0.854 | 0.708 | 0.611 | 0.541 | 0.432 | 
185/250: 0.855 | 0.710 | 0.613 | 0.543 | 0.435 | 
186/250: 0.856 | 0.711 | 0.615 | 0.545 | 0.433 | 
187/250: 0.856 | 0.713 | 0.617 | 0.548 | 0.436 | 
188/250: 0.857 | 0.714 | 0.619 | 0.550 | 0.434 | 
189/250: 0.858 | 0.716 | 0.621 | 0.553 | 0.437 | 
190/250: 0.853 | 0.712 | 0.618 | 0.550 | 0.435 | 
191/250: 0.849 | 0.708 | 0.615 | 0.547 | 0.432 | 
192/250: 0.850 | 0.710 | 0.617 | 0.549 | 0.435 | 
193/250: 0.851 | 0.711 | 0.619 | 0.546 | 0.433 | 
194/250: 0.851 | 0.713 | 0.621 | 0.549 | 0.436 | 
195/250: 0.852 | 0.714 | 0.622 | 0.546 | 0.434 | 
196/250: 0.853 | 0.711 | 0.619 | 0.543 | 0.431 | 
197/250: 0.854 | 0.707 | 0.616 | 0.540 | 0.429 | 
198/250: 0.854 | 0.709 | 0.618 | 0.543 | 0.432 | 
199/250: 0.855 | 0.710 | 0.620 | 0.545 | 0.435 | 
200/250: 0.851 | 0.706 | 0.617 | 0.542 | 0.433 | 
201/250: 0.851 | 0.708 | 0.619 | 0.540 | 0.431 | 
202/250: 0.852 | 0.709 | 0.621 | 0.542 | 0.433 | 
203/250: 0.853 | 0.711 | 0.618 | 0.539 | 0.431 | 
204/250: 0.854 | 0.712 | 0.615 | 0.537 | 0.429 | 
205/250: 0.854 | 0.714 | 0.617 | 0.539 | 0.427 | 
206/250: 0.855 | 0.715 | 0.618 | 0.541 | 0.430 | 
207/250: 0.856 | 0.712 | 0.615 | 0.538 | 0.428 | 
208/250: 0.856 | 0.713 | 0.617 | 0.541 | 0.431 | 
209/250: 0.852 | 0.710 | 0.614 | 0.538 | 0.429 | 
210/250: 0.853 | 0.711 | 0.616 | 0.540 | 0.427 | 
211/250: 0.854 | 0.708 | 0.613 | 0.538 | 0.425 | 
212/250: 0.854 | 0.709 | 0.615 | 0.535 | 0.423 | 
213/250: 0.855 | 0.710 | 0.617 | 0.537 | 0.421 | 
214/250: 0.856 | 0.712 | 0.619 | 0.540 | 0.423 | 
215/250: 0.856 | 0.708 | 0.616 | 0.537 | 0.421 | 
216/250: 0.857 | 0.710 | 0.618 | 0.539 | 0.424 | 
217/250: 0.858 | 0.711 | 0.615 | 0.537 | 0.422 | 
218/250: 0.858 | 0.712 | 0.616 | 0.539 | 0.425 | 
219/250: 0.859 | 0.714 | 0.618 | 0.541 | 0.427 | 
220/250: 0.860 | 0.715 | 0.620 | 0.538 | 0.425 | 
221/250: 0.860 | 0.716 | 0.622 | 0.541 | 0.428 | 
222/250: 0.861 | 0.713 | 0.619 | 0.538 | 0.426 | 
223/250: 0.862 | 0.714 | 0.621 | 0.540 | 0.429 | 
224/250: 0.862 | 0.716 | 0.622 | 0.542 | 0.431 | 
225/250: 0.863 | 0.717 | 0.624 | 0.544 | 0.434 | 
226/250: 0.863 | 0.718 | 0.626 | 0.546 | 0.436 | 
227/250: 0.864 | 0.715 | 0.623 | 0.544 | 0.434 | 
228/250: 0.865 | 0.716 | 0.624 | 0.546 | 0.437 | 
229/250: 0.865 | 0.713 | 0.622 | 0.543 | 0.435 | 
230/250: 0.861 | 0.710 | 0.619 | 0.541 | 0.433 | 
231/250: 0.858 | 0.707 | 0.616 | 0.539 | 0.431 | 
232/250: 0.858 | 0.708 | 0.614 | 0.536 | 0.429 | 
233/250: 0.859 | 0.705 | 0.611 | 0.534 | 0.427 | 
234/250: 0.860 | 0.706 | 0.613 | 0.536 | 0.430 | 
235/250: 0.860 | 0.708 | 0.614 | 0.534 | 0.428 | 
236/250: 0.861 | 0.709 | 0.616 | 0.536 | 0.426 | 
237/250: 0.861 | 0.706 | 0.613 | 0.534 | 0.424 | 
238/250: 0.862 | 0.707 | 0.615 | 0.536 | 0.427 | 
239/250: 0.863 | 0.708 | 0.617 | 0.533 | 0.425 | 
240/250: 0.863 | 0.710 | 0.618 | 0.535 | 0.427 | 
241/250: 0.864 | 0.711 | 0.620 | 0.533 | 0.426 | 
242/250: 0.864 | 0.712 | 0.621 | 0.535 | 0.428 | 
243/250: 0.865 | 0.713 | 0.623 | 0.537 | 0.426 | 
244/250: 0.865 | 0.710 | 0.620 | 0.535 | 0.424 | 
245/250: 0.866 | 0.711 | 0.622 | 0.537 | 0.427 | 
246/250: 0.866 | 0.709 | 0.619 | 0.534 | 0.425 | 
247/250: 0.867 | 0.710 | 0.617 | 0.532 | 0.423 | 
248/250: 0.867 | 0.711 | 0.618 | 0.534 | 0.422 | 
249/250: 0.868 | 0.708 | 0.616 | 0.532 | 0.420 | 
