750:  1/5 : 100.0% | 2/5 : 100.0% | 3/5 : 100.0% | 4/5 : 100.0% | 5/5 : 100.0% | 6/5 : 500.0% ||
783:  1/5 : 94.1% | 2/5 : 91.2% | 3/5 : 88.2% | 4/5 : 85.3% | 5/5 : 70.6% | 6/5 : 429.4% ||
784:  1/5 : 94.3% | 2/5 : 91.4% | 3/5 : 88.6% | 4/5 : 85.7% | 5/5 : 71.4% | 6/5 : 431.4% ||
785:  1/5 : 94.4% | 2/5 : 91.7% | 3/5 : 88.9% | 4/5 : 86.1% | 5/5 : 72.2% | 6/5 : 433.3% ||
786:  1/5 : 94.6% | 2/5 : 91.9% | 3/5 : 89.2% | 4/5 : 86.5% | 5/5 : 73.0% | 6/5 : 435.1% ||
787:  1/5 : 94.7% | 2/5 : 92.1% | 3/5 : 89.5% | 4/5 : 86.8% | 5/5 : 71.1% | 6/5 : 434.2% ||
788:  1/5 : 92.3% | 2/5 : 89.7% | 3/5 : 87.2% | 4/5 : 84.6% | 5/5 : 69.2% | 6/5 : 423.1% ||
789:  1/5 : 92.5% | 2/5 : 90.0% | 3/5 : 87.5% | 4/5 : 85.0% | 5/5 : 70.0% | 6/5 : 425.0% ||
790:  1/5 : 92.7% | 2/5 : 90.2% | 3/5 : 87.8% | 4/5 : 85.4% | 5/5 : 70.7% | 6/5 : 426.8% ||
791:  1/5 : 92.9% | 2/5 : 90.5% | 3/5 : 88.1% | 4/5 : 85.7% | 5/5 : 71.4% | 6/5 : 428.6% ||
792:  1/5 : 93.0% | 2/5 : 88.4% | 3/5 : 86.0% | 4/5 : 83.7% | 5/5 : 69.8% | 6/5 : 420.9% ||
793:  1/5 : 93.2% | 2/5 : 88.6% | 3/5 : 86.4% | 4/5 : 84.1% | 5/5 : 70.5% | 6/5 : 422.7% ||
794:  1/5 : 93.3% | 2/5 : 88.9% | 3/5 : 86.7% | 4/5 : 84.4% | 5/5 : 71.1% | 6/5 : 424.4% ||
795:  1/5 : 93.5% | 2/5 : 89.1% | 3/5 : 87.0% | 4/5 : 84.8% | 5/5 : 71.7% | 6/5 : 426.1% ||
796:  1/5 : 93.6% | 2/5 : 89.4% | 3/5 : 87.2% | 4/5 : 85.1% | 5/5 : 72.3% | 6/5 : 427.7% ||
797:  1/5 : 93.8% | 2/5 : 89.6% | 3/5 : 87.5% | 4/5 : 85.4% | 5/5 : 72.9% | 6/5 : 429.2% ||
798:  1/5 : 93.9% | 2/5 : 89.8% | 3/5 : 87.8% | 4/5 : 85.7% | 5/5 : 73.5% | 6/5 : 430.6% ||
799:  1/5 : 94.0% | 2/5 : 90.0% | 3/5 : 88.0% | 4/5 : 86.0% | 5/5 : 74.0% | 6/5 : 432.0% ||
800:  1/5 : 94.1% | 2/5 : 90.2% | 3/5 : 88.2% | 4/5 : 86.3% | 5/5 : 74.5% | 6/5 : 433.3% ||
801:  1/5 : 94.2% | 2/5 : 90.4% | 3/5 : 88.5% | 4/5 : 86.5% | 5/5 : 75.0% | 6/5 : 434.6% ||
802:  1/5 : 94.3% | 2/5 : 90.6% | 3/5 : 88.7% | 4/5 : 86.8% | 5/5 : 75.5% | 6/5 : 435.8% ||
803:  1/5 : 94.4% | 2/5 : 90.7% | 3/5 : 88.9% | 4/5 : 87.0% | 5/5 : 75.9% | 6/5 : 437.0% ||
804:  1/5 : 94.5% | 2/5 : 90.9% | 3/5 : 89.1% | 4/5 : 85.5% | 5/5 : 74.5% | 6/5 : 434.5% ||
805:  1/5 : 94.6% | 2/5 : 91.1% | 3/5 : 89.3% | 4/5 : 85.7% | 5/5 : 75.0% | 6/5 : 435.7% ||
806:  1/5 : 94.7% | 2/5 : 91.2% | 3/5 : 89.5% | 4/5 : 86.0% | 5/5 : 75.4% | 6/5 : 436.8% ||
807:  1/5 : 94.8% | 2/5 : 91.4% | 3/5 : 89.7% | 4/5 : 86.2% | 5/5 : 75.9% | 6/5 : 437.9% ||
808:  1/5 : 94.9% | 2/5 : 91.5% | 3/5 : 89.8% | 4/5 : 86.4% | 5/5 : 76.3% | 6/5 : 439.0% ||
809:  1/5 : 95.0% | 2/5 : 91.7% | 3/5 : 90.0% | 4/5 : 86.7% | 5/5 : 76.7% | 6/5 : 440.0% ||
810:  1/5 : 95.1% | 2/5 : 91.8% | 3/5 : 90.2% | 4/5 : 85.2% | 5/5 : 75.4% | 6/5 : 437.7% ||
811:  1/5 : 95.2% | 2/5 : 91.9% | 3/5 : 90.3% | 4/5 : 85.5% | 5/5 : 75.8% | 6/5 : 438.7% ||
812:  1/5 : 95.2% | 2/5 : 92.1% | 3/5 : 90.5% | 4/5 : 85.7% | 5/5 : 76.2% | 6/5 : 439.7% ||
813:  1/5 : 95.3% | 2/5 : 92.2% | 3/5 : 90.6% | 4/5 : 85.9% | 5/5 : 76.6% | 6/5 : 440.6% ||
814:  1/5 : 95.4% | 2/5 : 92.3% | 3/5 : 90.8% | 4/5 : 86.2% | 5/5 : 76.9% | 6/5 : 441.5% ||
815:  1/5 : 95.5% | 2/5 : 92.4% | 3/5 : 90.9% | 4/5 : 86.4% | 5/5 : 77.3% | 6/5 : 442.4% ||
816:  1/5 : 95.5% | 2/5 : 92.5% | 3/5 : 91.0% | 4/5 : 86.6% | 5/5 : 77.6% | 6/5 : 443.3% ||
817:  1/5 : 95.6% | 2/5 : 92.6% | 3/5 : 91.2% | 4/5 : 86.8% | 5/5 : 77.9% | 6/5 : 444.1% ||
818:  1/5 : 95.7% | 2/5 : 92.8% | 3/5 : 91.3% | 4/5 : 87.0% | 5/5 : 78.3% | 6/5 : 444.9% ||
819:  1/5 : 95.7% | 2/5 : 92.9% | 3/5 : 91.4% | 4/5 : 87.1% | 5/5 : 78.6% | 6/5 : 445.7% ||
820:  1/5 : 95.8% | 2/5 : 93.0% | 3/5 : 91.5% | 4/5 : 87.3% | 5/5 : 78.9% | 6/5 : 446.5% ||
821:  1/5 : 95.8% | 2/5 : 93.1% | 3/5 : 91.7% | 4/5 : 87.5% | 5/5 : 79.2% | 6/5 : 447.2% ||
822:  1/5 : 95.9% | 2/5 : 93.2% | 3/5 : 91.8% | 4/5 : 87.7% | 5/5 : 79.5% | 6/5 : 447.9% ||
823:  1/5 : 95.9% | 2/5 : 93.2% | 3/5 : 91.9% | 4/5 : 87.8% | 5/5 : 79.7% | 6/5 : 448.6% ||
824:  1/5 : 96.0% | 2/5 : 93.3% | 3/5 : 92.0% | 4/5 : 88.0% | 5/5 : 80.0% | 6/5 : 449.3% ||
825:  1/5 : 96.1% | 2/5 : 93.4% | 3/5 : 92.1% | 4/5 : 88.2% | 5/5 : 80.3% | 6/5 : 450.0% ||
826:  1/5 : 96.1% | 2/5 : 93.5% | 3/5 : 92.2% | 4/5 : 88.3% | 5/5 : 80.5% | 6/5 : 450.6% ||
827:  1/5 : 94.9% | 2/5 : 92.3% | 3/5 : 91.0% | 4/5 : 87.2% | 5/5 : 79.5% | 6/5 : 444.9% ||
828:  1/5 : 94.9% | 2/5 : 92.4% | 3/5 : 91.1% | 4/5 : 87.3% | 5/5 : 79.7% | 6/5 : 445.6% ||
829:  1/5 : 95.0% | 2/5 : 92.5% | 3/5 : 91.2% | 4/5 : 87.5% | 5/5 : 80.0% | 6/5 : 446.3% ||
830:  1/5 : 95.1% | 2/5 : 91.4% | 3/5 : 90.1% | 4/5 : 86.4% | 5/5 : 79.0% | 6/5 : 442.0% ||
831:  1/5 : 95.1% | 2/5 : 91.5% | 3/5 : 90.2% | 4/5 : 86.6% | 5/5 : 79.3% | 6/5 : 442.7% ||
832:  1/5 : 95.2% | 2/5 : 91.6% | 3/5 : 90.4% | 4/5 : 86.7% | 5/5 : 79.5% | 6/5 : 443.4% ||
833:  1/5 : 95.2% | 2/5 : 90.5% | 3/5 : 89.3% | 4/5 : 85.7% | 5/5 : 78.6% | 6/5 : 439.3% ||
834:  1/5 : 95.3% | 2/5 : 90.6% | 3/5 : 89.4% | 4/5 : 85.9% | 5/5 : 78.8% | 6/5 : 440.0% ||
835:  1/5 : 95.3% | 2/5 : 90.7% | 3/5 : 89.5% | 4/5 : 86.0% | 5/5 : 79.1% | 6/5 : 440.7% ||
836:  1/5 : 95.4% | 2/5 : 90.8% | 3/5 : 89.7% | 4/5 : 86.2% | 5/5 : 79.3% | 6/5 : 441.4% ||
837:  1/5 : 95.5% | 2/5 : 90.9% | 3/5 : 89.8% | 4/5 : 86.4% | 5/5 : 78.4% | 6/5 : 440.9% ||
838:  1/5 : 95.5% | 2/5 : 91.0% | 3/5 : 89.9% | 4/5 : 86.5% | 5/5 : 78.7% | 6/5 : 441.6% ||
839:  1/5 : 95.6% | 2/5 : 91.1% | 3/5 : 90.0% | 4/5 : 86.7% | 5/5 : 78.9% | 6/5 : 442.2% ||
840:  1/5 : 95.6% | 2/5 : 91.2% | 3/5 : 90.1% | 4/5 : 85.7% | 5/5 : 78.0% | 6/5 : 440.7% ||
841:  1/5 : 95.7% | 2/5 : 91.3% | 3/5 : 89.1% | 4/5 : 84.8% | 5/5 : 77.2% | 6/5 : 438.0% ||
842:  1/5 : 95.7% | 2/5 : 91.4% | 3/5 : 89.2% | 4/5 : 84.9% | 5/5 : 77.4% | 6/5 : 438.7% ||
843:  1/5 : 95.7% | 2/5 : 91.5% | 3/5 : 89.4% | 4/5 : 85.1% | 5/5 : 77.7% | 6/5 : 439.4% ||
844:  1/5 : 95.8% | 2/5 : 91.6% | 3/5 : 89.5% | 4/5 : 85.3% | 5/5 : 77.9% | 6/5 : 440.0% ||
845:  1/5 : 95.8% | 2/5 : 91.7% | 3/5 : 89.6% | 4/5 : 85.4% | 5/5 : 78.1% | 6/5 : 440.6% ||
846:  1/5 : 95.9% | 2/5 : 91.8% | 3/5 : 89.7% | 4/5 : 85.6% | 5/5 : 78.4% | 6/5 : 441.2% ||
847:  1/5 : 95.9% | 2/5 : 91.8% | 3/5 : 89.8% | 4/5 : 85.7% | 5/5 : 78.6% | 6/5 : 441.8% ||
848:  1/5 : 96.0% | 2/5 : 91.9% | 3/5 : 89.9% | 4/5 : 85.9% | 5/5 : 78.8% | 6/5 : 442.4% ||
849:  1/5 : 96.0% | 2/5 : 92.0% | 3/5 : 90.0% | 4/5 : 86.0% | 5/5 : 79.0% | 6/5 : 443.0% ||
850:  1/5 : 96.0% | 2/5 : 92.1% | 3/5 : 90.1% | 4/5 : 86.1% | 5/5 : 79.2% | 6/5 : 443.6% ||
851:  1/5 : 96.1% | 2/5 : 92.2% | 3/5 : 90.2% | 4/5 : 86.3% | 5/5 : 79.4% | 6/5 : 444.1% ||
852:  1/5 : 96.1% | 2/5 : 92.2% | 3/5 : 90.3% | 4/5 : 86.4% | 5/5 : 78.6% | 6/5 : 443.7% ||
853:  1/5 : 96.2% | 2/5 : 92.3% | 3/5 : 90.4% | 4/5 : 86.5% | 5/5 : 77.9% | 6/5 : 443.3% ||
854:  1/5 : 96.2% | 2/5 : 91.4% | 3/5 : 89.5% | 4/5 : 85.7% | 5/5 : 77.1% | 6/5 : 440.0% ||
855:  1/5 : 96.2% | 2/5 : 91.5% | 3/5 : 89.6% | 4/5 : 85.8% | 5/5 : 77.4% | 6/5 : 440.6% ||
856:  1/5 : 96.3% | 2/5 : 91.6% | 3/5 : 89.7% | 4/5 : 86.0% | 5/5 : 77.6% | 6/5 : 441.1% ||
857:  1/5 : 96.3% | 2/5 : 91.7% | 3/5 : 89.8% | 4/5 : 86.1% | 5/5 : 77.8% | 6/5 : 441.7% ||
858:  1/5 : 96.3% | 2/5 : 91.7% | 3/5 : 89.9% | 4/5 : 86.2% | 5/5 : 78.0% | 6/5 : 442.2% ||
859:  1/5 : 96.4% | 2/5 : 91.8% | 3/5 : 90.0% | 4/5 : 86.4% | 5/5 : 77.3% | 6/5 : 441.8% ||
860:  1/5 : 96.4% | 2/5 : 91.9% | 3/5 : 90.1% | 4/5 : 86.5% | 5/5 : 77.5% | 6/5 : 442.3% ||
861:  1/5 : 96.4% | 2/5 : 92.0% | 3/5 : 90.2% | 4/5 : 86.6% | 5/5 : 76.8% | 6/5 : 442.0% ||
862:  1/5 : 96.5% | 2/5 : 92.0% | 3/5 : 90.3% | 4/5 : 86.7% | 5/5 : 76.1% | 6/5 : 441.6% ||
863:  1/5 : 96.5% | 2/5 : 92.1% | 3/5 : 90.4% | 4/5 : 86.8% | 5/5 : 76.3% | 6/5 : 442.1% ||
864:  1/5 : 96.5% | 2/5 : 92.2% | 3/5 : 90.4% | 4/5 : 87.0% | 5/5 : 76.5% | 6/5 : 442.6% ||
865:  1/5 : 96.6% | 2/5 : 92.2% | 3/5 : 90.5% | 4/5 : 87.1% | 5/5 : 76.7% | 6/5 : 443.1% ||
866:  1/5 : 96.6% | 2/5 : 92.3% | 3/5 : 90.6% | 4/5 : 87.2% | 5/5 : 76.9% | 6/5 : 443.6% ||
867:  1/5 : 96.6% | 2/5 : 91.5% | 3/5 : 89.8% | 4/5 : 86.4% | 5/5 : 76.3% | 6/5 : 440.7% ||
868:  1/5 : 96.6% | 2/5 : 91.6% | 3/5 : 89.9% | 4/5 : 86.6% | 5/5 : 76.5% | 6/5 : 441.2% ||
869:  1/5 : 96.7% | 2/5 : 91.7% | 3/5 : 90.0% | 4/5 : 86.7% | 5/5 : 75.8% | 6/5 : 440.8% ||
870:  1/5 : 96.7% | 2/5 : 91.7% | 3/5 : 89.3% | 4/5 : 86.0% | 5/5 : 75.2% | 6/5 : 438.8% ||
871:  1/5 : 96.7% | 2/5 : 91.8% | 3/5 : 89.3% | 4/5 : 86.1% | 5/5 : 75.4% | 6/5 : 439.3% ||
872:  1/5 : 96.7% | 2/5 : 91.9% | 3/5 : 89.4% | 4/5 : 86.2% | 5/5 : 75.6% | 6/5 : 439.8% ||
873:  1/5 : 96.8% | 2/5 : 91.9% | 3/5 : 89.5% | 4/5 : 86.3% | 5/5 : 75.8% | 6/5 : 440.3% ||
874:  1/5 : 96.8% | 2/5 : 92.0% | 3/5 : 89.6% | 4/5 : 86.4% | 5/5 : 76.0% | 6/5 : 440.8% ||
875:  1/5 : 96.8% | 2/5 : 92.1% | 3/5 : 89.7% | 4/5 : 86.5% | 5/5 : 76.2% | 6/5 : 441.3% ||
876:  1/5 : 96.9% | 2/5 : 91.3% | 3/5 : 89.0% | 4/5 : 85.8% | 5/5 : 75.6% | 6/5 : 438.6% ||
877:  1/5 : 96.9% | 2/5 : 91.4% | 3/5 : 88.3% | 4/5 : 85.2% | 5/5 : 75.0% | 6/5 : 436.7% ||
878:  1/5 : 96.9% | 2/5 : 91.5% | 3/5 : 88.4% | 4/5 : 85.3% | 5/5 : 75.2% | 6/5 : 437.2% ||
879:  1/5 : 96.9% | 2/5 : 91.5% | 3/5 : 88.5% | 4/5 : 85.4% | 5/5 : 75.4% | 6/5 : 437.7% ||
880:  1/5 : 96.9% | 2/5 : 91.6% | 3/5 : 87.8% | 4/5 : 84.7% | 5/5 : 74.8% | 6/5 : 435.9% ||
881:  1/5 : 97.0% | 2/5 : 91.7% | 3/5 : 87.9% | 4/5 : 84.8% | 5/5 : 75.0% | 6/5 : 436.4% ||
882:  1/5 : 97.0% | 2/5 : 91.7% | 3/5 : 88.0% | 4/5 : 85.0% | 5/5 : 75.2% | 6/5 : 436.8% ||
883:  1/5 : 97.0% | 2/5 : 91.0% | 3/5 : 87.3% | 4/5 : 84.3% | 5/5 : 74.6% | 6/5 : 434.3% ||
884:  1/5 : 97.0% | 2/5 : 91.1% | 3/5 : 87.4% | 4/5 : 84.4% | 5/5 : 74.8% | 6/5 : 434.8% ||
885:  1/5 : 96.3% | 2/5 : 90.4% | 3/5 : 86.8% | 4/5 : 83.8% | 5/5 : 74.3% | 6/5 : 431.6% ||
886:  1/5 : 96.4% | 2/5 : 90.5% | 3/5 : 86.9% | 4/5 : 83.9% | 5/5 : 74.5% | 6/5 : 432.1% ||
887:  1/5 : 96.4% | 2/5 : 90.6% | 3/5 : 87.0% | 4/5 : 84.1% | 5/5 : 74.6% | 6/5 : 432.6% ||
888:  1/5 : 96.4% | 2/5 : 90.6% | 3/5 : 87.1% | 4/5 : 84.2% | 5/5 : 74.8% | 6/5 : 433.1% ||
889:  1/5 : 96.4% | 2/5 : 90.7% | 3/5 : 87.1% | 4/5 : 84.3% | 5/5 : 75.0% | 6/5 : 433.6% ||
890:  1/5 : 96.5% | 2/5 : 90.8% | 3/5 : 87.2% | 4/5 : 84.4% | 5/5 : 75.2% | 6/5 : 434.0% ||
891:  1/5 : 96.5% | 2/5 : 90.8% | 3/5 : 87.3% | 4/5 : 84.5% | 5/5 : 75.4% | 6/5 : 434.5% ||
892:  1/5 : 96.5% | 2/5 : 90.9% | 3/5 : 87.4% | 4/5 : 84.6% | 5/5 : 74.8% | 6/5 : 434.3% ||
893:  1/5 : 95.8% | 2/5 : 90.3% | 3/5 : 86.8% | 4/5 : 84.0% | 5/5 : 74.3% | 6/5 : 431.2% ||
894:  1/5 : 95.9% | 2/5 : 90.3% | 3/5 : 86.2% | 4/5 : 83.4% | 5/5 : 73.8% | 6/5 : 429.7% ||
895:  1/5 : 95.9% | 2/5 : 90.4% | 3/5 : 86.3% | 4/5 : 83.6% | 5/5 : 73.3% | 6/5 : 429.5% ||
896:  1/5 : 95.9% | 2/5 : 90.5% | 3/5 : 86.4% | 4/5 : 83.7% | 5/5 : 73.5% | 6/5 : 429.9% ||
897:  1/5 : 95.9% | 2/5 : 90.5% | 3/5 : 86.5% | 4/5 : 83.8% | 5/5 : 73.6% | 6/5 : 430.4% ||
898:  1/5 : 96.0% | 2/5 : 90.6% | 3/5 : 86.6% | 4/5 : 83.9% | 5/5 : 73.8% | 6/5 : 430.9% ||
899:  1/5 : 96.0% | 2/5 : 90.7% | 3/5 : 86.0% | 4/5 : 83.3% | 5/5 : 73.3% | 6/5 : 429.3% ||
900:  1/5 : 96.0% | 2/5 : 90.7% | 3/5 : 86.1% | 4/5 : 83.4% | 5/5 : 73.5% | 6/5 : 429.8% ||
901:  1/5 : 96.1% | 2/5 : 90.8% | 3/5 : 86.2% | 4/5 : 83.6% | 5/5 : 73.7% | 6/5 : 430.3% ||
902:  1/5 : 96.1% | 2/5 : 90.8% | 3/5 : 86.3% | 4/5 : 83.7% | 5/5 : 73.9% | 6/5 : 430.7% ||
903:  1/5 : 96.1% | 2/5 : 90.9% | 3/5 : 86.4% | 4/5 : 83.8% | 5/5 : 74.0% | 6/5 : 431.2% ||
904:  1/5 : 96.1% | 2/5 : 91.0% | 3/5 : 86.5% | 4/5 : 83.9% | 5/5 : 74.2% | 6/5 : 431.6% ||
905:  1/5 : 96.2% | 2/5 : 91.0% | 3/5 : 86.5% | 4/5 : 84.0% | 5/5 : 74.4% | 6/5 : 432.1% ||
906:  1/5 : 96.2% | 2/5 : 91.1% | 3/5 : 86.6% | 4/5 : 84.1% | 5/5 : 74.5% | 6/5 : 432.5% ||
907:  1/5 : 96.2% | 2/5 : 91.1% | 3/5 : 86.7% | 4/5 : 84.2% | 5/5 : 74.1% | 6/5 : 432.3% ||
908:  1/5 : 96.2% | 2/5 : 91.2% | 3/5 : 86.8% | 4/5 : 83.6% | 5/5 : 73.6% | 6/5 : 431.4% ||
909:  1/5 : 96.2% | 2/5 : 91.2% | 3/5 : 86.9% | 4/5 : 83.1% | 5/5 : 73.1% | 6/5 : 430.6% ||
910:  1/5 : 96.3% | 2/5 : 90.7% | 3/5 : 86.3% | 4/5 : 82.6% | 5/5 : 72.7% | 6/5 : 428.6% ||
911:  1/5 : 96.3% | 2/5 : 90.7% | 3/5 : 86.4% | 4/5 : 82.7% | 5/5 : 72.8% | 6/5 : 429.0% ||
912:  1/5 : 96.3% | 2/5 : 90.8% | 3/5 : 86.5% | 4/5 : 82.8% | 5/5 : 73.0% | 6/5 : 429.4% ||
913:  1/5 : 96.3% | 2/5 : 90.9% | 3/5 : 86.6% | 4/5 : 82.9% | 5/5 : 73.2% | 6/5 : 429.9% ||
914:  1/5 : 96.4% | 2/5 : 90.9% | 3/5 : 86.7% | 4/5 : 83.0% | 5/5 : 73.3% | 6/5 : 430.3% ||
915:  1/5 : 96.4% | 2/5 : 91.0% | 3/5 : 86.7% | 4/5 : 83.1% | 5/5 : 73.5% | 6/5 : 430.7% ||
916:  1/5 : 95.8% | 2/5 : 90.4% | 3/5 : 86.2% | 4/5 : 82.6% | 5/5 : 73.1% | 6/5 : 428.1% ||
917:  1/5 : 95.8% | 2/5 : 90.5% | 3/5 : 86.3% | 4/5 : 82.7% | 5/5 : 73.2% | 6/5 : 428.6% ||
918:  1/5 : 95.9% | 2/5 : 90.5% | 3/5 : 86.4% | 4/5 : 82.8% | 5/5 : 73.4% | 6/5 : 429.0% ||
919:  1/5 : 95.3% | 2/5 : 90.0% | 3/5 : 85.9% | 4/5 : 82.4% | 5/5 : 72.9% | 6/5 : 426.5% ||
920:  1/5 : 95.3% | 2/5 : 89.5% | 3/5 : 85.4% | 4/5 : 81.9% | 5/5 : 72.5% | 6/5 : 424.6% ||
921:  1/5 : 95.3% | 2/5 : 89.5% | 3/5 : 85.5% | 4/5 : 82.0% | 5/5 : 72.7% | 6/5 : 425.0% ||
922:  1/5 : 95.4% | 2/5 : 89.6% | 3/5 : 85.5% | 4/5 : 82.1% | 5/5 : 72.8% | 6/5 : 425.4% ||
923:  1/5 : 95.4% | 2/5 : 89.7% | 3/5 : 85.6% | 4/5 : 82.2% | 5/5 : 73.0% | 6/5 : 425.9% ||
924:  1/5 : 95.4% | 2/5 : 89.7% | 3/5 : 85.7% | 4/5 : 82.3% | 5/5 : 73.1% | 6/5 : 426.3% ||
925:  1/5 : 95.5% | 2/5 : 89.8% | 3/5 : 85.8% | 4/5 : 82.4% | 5/5 : 73.3% | 6/5 : 426.7% ||
926:  1/5 : 95.5% | 2/5 : 89.8% | 3/5 : 85.9% | 4/5 : 82.5% | 5/5 : 73.4% | 6/5 : 427.1% ||
927:  1/5 : 95.5% | 2/5 : 89.9% | 3/5 : 86.0% | 4/5 : 82.6% | 5/5 : 73.6% | 6/5 : 427.5% ||
928:  1/5 : 95.5% | 2/5 : 89.9% | 3/5 : 86.0% | 4/5 : 82.7% | 5/5 : 73.2% | 6/5 : 427.4% ||
929:  1/5 : 95.6% | 2/5 : 90.0% | 3/5 : 86.1% | 4/5 : 82.8% | 5/5 : 73.3% | 6/5 : 427.8% ||
930:  1/5 : 95.6% | 2/5 : 90.1% | 3/5 : 86.2% | 4/5 : 82.9% | 5/5 : 73.5% | 6/5 : 428.2% ||
931:  1/5 : 95.6% | 2/5 : 90.1% | 3/5 : 86.3% | 4/5 : 83.0% | 5/5 : 73.6% | 6/5 : 428.6% ||
932:  1/5 : 95.6% | 2/5 : 90.2% | 3/5 : 86.3% | 4/5 : 83.1% | 5/5 : 73.8% | 6/5 : 429.0% ||
