74/250: 0.853 | 0.680 | 0.600 | 0.453 | 0.333 | 
75/250: 0.855 | 0.684 | 0.605 | 0.461 | 0.342 | 
76/250: 0.857 | 0.688 | 0.610 | 0.468 | 0.351 | 
77/250: 0.846 | 0.679 | 0.603 | 0.462 | 0.346 | 
78/250: 0.848 | 0.684 | 0.608 | 0.468 | 0.354 | 
79/250: 0.850 | 0.688 | 0.613 | 0.475 | 0.362 | 
80/250: 0.852 | 0.691 | 0.617 | 0.481 | 0.370 | 
81/250: 0.854 | 0.695 | 0.622 | 0.476 | 0.366 | 
82/250: 0.843 | 0.687 | 0.614 | 0.470 | 0.361 | 
83/250: 0.845 | 0.690 | 0.619 | 0.476 | 0.369 | 
84/250: 0.847 | 0.694 | 0.624 | 0.482 | 0.365 | 
85/250: 0.849 | 0.698 | 0.628 | 0.477 | 0.360 | 
86/250: 0.851 | 0.690 | 0.621 | 0.471 | 0.356 | 
87/250: 0.852 | 0.682 | 0.614 | 0.466 | 0.352 | 
88/250: 0.843 | 0.674 | 0.607 | 0.461 | 0.348 | 
89/250: 0.844 | 0.678 | 0.611 | 0.467 | 0.356 | 
90/250: 0.846 | 0.681 | 0.615 | 0.462 | 0.352 | 
91/250: 0.848 | 0.685 | 0.609 | 0.457 | 0.348 | 
92/250: 0.839 | 0.677 | 0.602 | 0.452 | 0.344 | 
93/250: 0.840 | 0.681 | 0.606 | 0.457 | 0.351 | 
94/250: 0.842 | 0.684 | 0.600 | 0.453 | 0.347 | 
95/250: 0.844 | 0.688 | 0.604 | 0.458 | 0.354 | 
96/250: 0.845 | 0.691 | 0.598 | 0.454 | 0.351 | 
97/250: 0.847 | 0.694 | 0.592 | 0.449 | 0.347 | 
98/250: 0.838 | 0.687 | 0.586 | 0.444 | 0.343 | 
99/250: 0.830 | 0.680 | 0.580 | 0.440 | 0.340 | 
100/250: 0.832 | 0.683 | 0.584 | 0.436 | 0.337 | 
101/250: 0.833 | 0.686 | 0.588 | 0.441 | 0.343 | 
102/250: 0.835 | 0.689 | 0.592 | 0.447 | 0.350 | 
103/250: 0.837 | 0.692 | 0.596 | 0.452 | 0.356 | 
104/250: 0.838 | 0.686 | 0.590 | 0.448 | 0.352 | 
105/250: 0.840 | 0.679 | 0.585 | 0.443 | 0.349 | 
106/250: 0.832 | 0.673 | 0.579 | 0.439 | 0.346 | 
107/250: 0.833 | 0.667 | 0.574 | 0.435 | 0.343 | 
108/250: 0.835 | 0.670 | 0.578 | 0.431 | 0.339 | 
109/250: 0.836 | 0.673 | 0.582 | 0.436 | 0.345 | 
110/250: 0.838 | 0.667 | 0.577 | 0.432 | 0.342 | 
111/250: 0.830 | 0.661 | 0.571 | 0.429 | 0.339 | 
112/250: 0.832 | 0.664 | 0.575 | 0.434 | 0.345 | 
113/250: 0.825 | 0.658 | 0.570 | 0.430 | 0.342 | 
114/250: 0.826 | 0.652 | 0.565 | 0.426 | 0.339 | 
115/250: 0.828 | 0.655 | 0.560 | 0.422 | 0.336 | 
116/250: 0.829 | 0.658 | 0.564 | 0.427 | 0.333 | 
117/250: 0.831 | 0.653 | 0.559 | 0.424 | 0.331 | 
118/250: 0.832 | 0.655 | 0.563 | 0.429 | 0.328 | 
119/250: 0.833 | 0.658 | 0.567 | 0.433 | 0.325 | 
120/250: 0.826 | 0.653 | 0.562 | 0.430 | 0.322 | 
121/250: 0.820 | 0.648 | 0.557 | 0.426 | 0.320 | 
122/250: 0.821 | 0.642 | 0.553 | 0.423 | 0.317 | 
123/250: 0.823 | 0.645 | 0.548 | 0.419 | 0.315 | 
124/250: 0.816 | 0.640 | 0.544 | 0.416 | 0.312 | 
125/250: 0.810 | 0.635 | 0.540 | 0.413 | 0.310 | 
126/250: 0.811 | 0.638 | 0.543 | 0.409 | 0.307 | 
127/250: 0.812 | 0.641 | 0.539 | 0.406 | 0.305 | 
128/250: 0.814 | 0.643 | 0.543 | 0.411 | 0.302 | 
129/250: 0.808 | 0.638 | 0.538 | 0.408 | 0.300 | 
130/250: 0.809 | 0.641 | 0.534 | 0.405 | 0.298 | 
131/250: 0.811 | 0.644 | 0.538 | 0.409 | 0.303 | 
132/250: 0.812 | 0.647 | 0.541 | 0.414 | 0.308 | 
133/250: 0.813 | 0.642 | 0.537 | 0.410 | 0.306 | 
134/250: 0.807 | 0.637 | 0.533 | 0.407 | 0.304 | 
135/250: 0.801 | 0.632 | 0.529 | 0.404 | 0.301 | 
136/250: 0.796 | 0.628 | 0.526 | 0.401 | 0.299 | 
137/250: 0.797 | 0.630 | 0.529 | 0.406 | 0.304 | 
138/250: 0.799 | 0.633 | 0.532 | 0.410 | 0.302 | 
139/250: 0.800 | 0.636 | 0.536 | 0.414 | 0.300 | 
140/250: 0.794 | 0.631 | 0.532 | 0.411 | 0.298 | 
141/250: 0.789 | 0.627 | 0.528 | 0.408 | 0.296 | 
142/250: 0.783 | 0.622 | 0.524 | 0.406 | 0.294 | 
143/250: 0.785 | 0.625 | 0.528 | 0.410 | 0.299 | 
144/250: 0.786 | 0.628 | 0.531 | 0.414 | 0.297 | 
145/250: 0.788 | 0.630 | 0.534 | 0.418 | 0.301 | 
146/250: 0.789 | 0.633 | 0.537 | 0.422 | 0.299 | 
147/250: 0.784 | 0.628 | 0.534 | 0.419 | 0.297 | 
148/250: 0.779 | 0.624 | 0.530 | 0.416 | 0.295 | 
149/250: 0.780 | 0.620 | 0.527 | 0.413 | 0.293 | 
150/250: 0.781 | 0.623 | 0.523 | 0.411 | 0.291 | 
151/250: 0.776 | 0.618 | 0.520 | 0.408 | 0.289 | 
152/250: 0.778 | 0.621 | 0.516 | 0.405 | 0.288 | 
153/250: 0.779 | 0.617 | 0.513 | 0.403 | 0.286 | 
154/250: 0.781 | 0.613 | 0.510 | 0.400 | 0.284 | 
155/250: 0.782 | 0.615 | 0.513 | 0.404 | 0.288 | 
156/250: 0.777 | 0.611 | 0.510 | 0.401 | 0.287 | 
157/250: 0.772 | 0.608 | 0.506 | 0.399 | 0.285 | 
158/250: 0.767 | 0.604 | 0.503 | 0.396 | 0.283 | 
159/250: 0.769 | 0.606 | 0.506 | 0.400 | 0.281 | 
160/250: 0.770 | 0.609 | 0.509 | 0.404 | 0.286 | 
161/250: 0.772 | 0.605 | 0.506 | 0.401 | 0.284 | 
162/250: 0.773 | 0.607 | 0.509 | 0.405 | 0.282 | 
163/250: 0.774 | 0.610 | 0.512 | 0.409 | 0.280 | 
164/250: 0.776 | 0.606 | 0.509 | 0.406 | 0.279 | 
165/250: 0.777 | 0.608 | 0.512 | 0.404 | 0.277 | 
166/250: 0.772 | 0.605 | 0.509 | 0.401 | 0.275 | 
167/250: 0.774 | 0.607 | 0.512 | 0.405 | 0.280 | 
168/250: 0.775 | 0.609 | 0.509 | 0.402 | 0.278 | 
169/250: 0.776 | 0.612 | 0.512 | 0.406 | 0.282 | 
170/250: 0.778 | 0.608 | 0.509 | 0.404 | 0.281 | 
171/250: 0.779 | 0.610 | 0.512 | 0.407 | 0.285 | 
172/250: 0.780 | 0.607 | 0.509 | 0.405 | 0.283 | 
173/250: 0.776 | 0.603 | 0.506 | 0.402 | 0.282 | 
174/250: 0.777 | 0.606 | 0.509 | 0.406 | 0.286 | 
175/250: 0.778 | 0.608 | 0.511 | 0.409 | 0.290 | 
176/250: 0.780 | 0.610 | 0.514 | 0.412 | 0.294 | 
177/250: 0.781 | 0.612 | 0.517 | 0.416 | 0.298 | 
178/250: 0.777 | 0.609 | 0.514 | 0.413 | 0.296 | 
179/250: 0.772 | 0.606 | 0.511 | 0.411 | 0.294 | 
180/250: 0.773 | 0.608 | 0.514 | 0.414 | 0.293 | 
181/250: 0.775 | 0.604 | 0.511 | 0.412 | 0.291 | 
182/250: 0.776 | 0.601 | 0.508 | 0.410 | 0.290 | 
183/250: 0.777 | 0.598 | 0.505 | 0.408 | 0.288 | 
184/250: 0.778 | 0.600 | 0.508 | 0.411 | 0.292 | 
185/250: 0.780 | 0.602 | 0.511 | 0.414 | 0.296 | 
186/250: 0.781 | 0.604 | 0.513 | 0.412 | 0.294 | 
187/250: 0.782 | 0.606 | 0.516 | 0.415 | 0.298 | 
188/250: 0.783 | 0.603 | 0.513 | 0.413 | 0.296 | 
189/250: 0.779 | 0.600 | 0.511 | 0.411 | 0.295 | 
190/250: 0.780 | 0.602 | 0.513 | 0.414 | 0.298 | 
191/250: 0.776 | 0.599 | 0.510 | 0.411 | 0.297 | 
192/250: 0.772 | 0.596 | 0.508 | 0.409 | 0.295 | 
193/250: 0.768 | 0.593 | 0.505 | 0.407 | 0.294 | 
194/250: 0.769 | 0.595 | 0.508 | 0.410 | 0.297 | 
195/250: 0.770 | 0.597 | 0.505 | 0.408 | 0.296 | 
196/250: 0.772 | 0.594 | 0.503 | 0.406 | 0.294 | 
197/250: 0.773 | 0.596 | 0.505 | 0.409 | 0.298 | 
198/250: 0.769 | 0.593 | 0.503 | 0.407 | 0.296 | 
199/250: 0.765 | 0.590 | 0.500 | 0.405 | 0.295 | 
200/250: 0.766 | 0.592 | 0.502 | 0.403 | 0.294 | 
201/250: 0.762 | 0.589 | 0.500 | 0.401 | 0.292 | 
202/250: 0.764 | 0.591 | 0.502 | 0.404 | 0.296 | 
203/250: 0.765 | 0.593 | 0.500 | 0.402 | 0.294 | 
204/250: 0.766 | 0.590 | 0.498 | 0.400 | 0.293 | 
205/250: 0.767 | 0.592 | 0.500 | 0.403 | 0.296 | 
206/250: 0.768 | 0.589 | 0.498 | 0.401 | 0.295 | 
207/250: 0.769 | 0.591 | 0.500 | 0.404 | 0.298 | 
208/250: 0.770 | 0.593 | 0.502 | 0.407 | 0.301 | 
209/250: 0.771 | 0.595 | 0.500 | 0.405 | 0.300 | 
210/250: 0.773 | 0.597 | 0.502 | 0.403 | 0.299 | 
211/250: 0.774 | 0.594 | 0.500 | 0.401 | 0.297 | 
212/250: 0.775 | 0.596 | 0.498 | 0.399 | 0.296 | 
213/250: 0.776 | 0.593 | 0.495 | 0.397 | 0.294 | 
214/250: 0.772 | 0.591 | 0.493 | 0.395 | 0.293 | 
215/250: 0.773 | 0.593 | 0.491 | 0.394 | 0.292 | 
216/250: 0.774 | 0.594 | 0.493 | 0.396 | 0.295 | 
217/250: 0.775 | 0.596 | 0.495 | 0.394 | 0.294 | 
218/250: 0.776 | 0.598 | 0.498 | 0.397 | 0.297 | 
219/250: 0.773 | 0.595 | 0.495 | 0.395 | 0.295 | 
220/250: 0.774 | 0.597 | 0.498 | 0.398 | 0.294 | 
221/250: 0.775 | 0.599 | 0.500 | 0.401 | 0.297 | 
222/250: 0.776 | 0.596 | 0.498 | 0.399 | 0.296 | 
223/250: 0.772 | 0.594 | 0.496 | 0.397 | 0.295 | 
224/250: 0.769 | 0.591 | 0.493 | 0.396 | 0.293 | 
225/250: 0.770 | 0.593 | 0.496 | 0.394 | 0.292 | 
226/250: 0.771 | 0.595 | 0.498 | 0.396 | 0.295 | 
227/250: 0.768 | 0.592 | 0.496 | 0.395 | 0.294 | 
228/250: 0.764 | 0.590 | 0.493 | 0.393 | 0.293 | 
229/250: 0.761 | 0.587 | 0.491 | 0.391 | 0.291 | 
230/250: 0.762 | 0.589 | 0.494 | 0.394 | 0.294 | 
231/250: 0.759 | 0.586 | 0.491 | 0.392 | 0.293 | 
232/250: 0.760 | 0.588 | 0.494 | 0.395 | 0.292 | 
233/250: 0.761 | 0.585 | 0.491 | 0.393 | 0.291 | 
234/250: 0.762 | 0.583 | 0.489 | 0.391 | 0.289 | 
235/250: 0.763 | 0.585 | 0.487 | 0.390 | 0.288 | 
236/250: 0.764 | 0.582 | 0.485 | 0.388 | 0.287 | 
237/250: 0.761 | 0.580 | 0.483 | 0.387 | 0.286 | 
238/250: 0.762 | 0.582 | 0.485 | 0.389 | 0.289 | 
239/250: 0.762 | 0.579 | 0.483 | 0.388 | 0.287 | 
240/250: 0.763 | 0.581 | 0.485 | 0.390 | 0.290 | 
241/250: 0.760 | 0.579 | 0.483 | 0.388 | 0.289 | 
242/250: 0.757 | 0.576 | 0.481 | 0.387 | 0.288 | 
243/250: 0.758 | 0.578 | 0.484 | 0.389 | 0.291 | 
244/250: 0.759 | 0.576 | 0.482 | 0.388 | 0.290 | 
245/250: 0.756 | 0.573 | 0.480 | 0.386 | 0.289 | 
246/250: 0.757 | 0.571 | 0.478 | 0.385 | 0.287 | 
247/250: 0.758 | 0.573 | 0.480 | 0.387 | 0.286 | 
248/250: 0.759 | 0.570 | 0.478 | 0.386 | 0.285 | 
249/250: 0.760 | 0.568 | 0.476 | 0.384 | 0.284 | 
