30/250: 0.839 | 0.710 | 0.613 | 0.484 | 0.226 | 
31/250: 0.844 | 0.719 | 0.625 | 0.500 | 0.250 | 
32/250: 0.848 | 0.727 | 0.606 | 0.485 | 0.242 | 
33/250: 0.853 | 0.735 | 0.618 | 0.500 | 0.265 | 
34/250: 0.857 | 0.743 | 0.629 | 0.514 | 0.257 | 
35/250: 0.861 | 0.750 | 0.639 | 0.528 | 0.278 | 
36/250: 0.865 | 0.730 | 0.622 | 0.514 | 0.270 | 
37/250: 0.842 | 0.711 | 0.605 | 0.500 | 0.263 | 
38/250: 0.846 | 0.718 | 0.590 | 0.487 | 0.256 | 
39/250: 0.850 | 0.725 | 0.600 | 0.500 | 0.250 | 
40/250: 0.854 | 0.732 | 0.610 | 0.512 | 0.244 | 
41/250: 0.857 | 0.738 | 0.619 | 0.524 | 0.262 | 
42/250: 0.860 | 0.744 | 0.628 | 0.535 | 0.279 | 
43/250: 0.864 | 0.750 | 0.636 | 0.545 | 0.295 | 
44/250: 0.867 | 0.756 | 0.644 | 0.556 | 0.289 | 
45/250: 0.870 | 0.761 | 0.652 | 0.565 | 0.304 | 
46/250: 0.851 | 0.745 | 0.638 | 0.553 | 0.298 | 
47/250: 0.854 | 0.750 | 0.646 | 0.562 | 0.292 | 
48/250: 0.857 | 0.755 | 0.653 | 0.571 | 0.306 | 
49/250: 0.860 | 0.760 | 0.660 | 0.580 | 0.320 | 
50/250: 0.863 | 0.745 | 0.647 | 0.569 | 0.314 | 
51/250: 0.865 | 0.750 | 0.654 | 0.577 | 0.327 | 
52/250: 0.868 | 0.755 | 0.642 | 0.566 | 0.321 | 
53/250: 0.870 | 0.759 | 0.648 | 0.574 | 0.333 | 
54/250: 0.873 | 0.764 | 0.655 | 0.582 | 0.345 | 
55/250: 0.875 | 0.768 | 0.661 | 0.589 | 0.339 | 
56/250: 0.877 | 0.772 | 0.667 | 0.596 | 0.351 | 
57/250: 0.879 | 0.759 | 0.655 | 0.586 | 0.345 | 
58/250: 0.881 | 0.746 | 0.644 | 0.576 | 0.339 | 
59/250: 0.867 | 0.733 | 0.633 | 0.567 | 0.333 | 
60/250: 0.852 | 0.721 | 0.623 | 0.557 | 0.328 | 
61/250: 0.839 | 0.710 | 0.613 | 0.548 | 0.323 | 
62/250: 0.841 | 0.714 | 0.619 | 0.540 | 0.317 | 
63/250: 0.844 | 0.719 | 0.625 | 0.547 | 0.328 | 
64/250: 0.846 | 0.708 | 0.615 | 0.538 | 0.323 | 
65/250: 0.848 | 0.712 | 0.621 | 0.545 | 0.333 | 
66/250: 0.851 | 0.716 | 0.627 | 0.552 | 0.343 | 
67/250: 0.853 | 0.721 | 0.632 | 0.559 | 0.338 | 
68/250: 0.855 | 0.725 | 0.638 | 0.565 | 0.348 | 
69/250: 0.857 | 0.729 | 0.643 | 0.571 | 0.357 | 
70/250: 0.859 | 0.732 | 0.648 | 0.577 | 0.366 | 
71/250: 0.861 | 0.722 | 0.639 | 0.569 | 0.361 | 
72/250: 0.863 | 0.726 | 0.644 | 0.575 | 0.370 | 
73/250: 0.865 | 0.730 | 0.649 | 0.581 | 0.378 | 
74/250: 0.853 | 0.720 | 0.640 | 0.573 | 0.373 | 
75/250: 0.855 | 0.711 | 0.632 | 0.566 | 0.368 | 
76/250: 0.857 | 0.714 | 0.636 | 0.571 | 0.377 | 
77/250: 0.859 | 0.718 | 0.641 | 0.577 | 0.385 | 
78/250: 0.861 | 0.722 | 0.646 | 0.582 | 0.392 | 
79/250: 0.850 | 0.713 | 0.637 | 0.575 | 0.388 | 
80/250: 0.852 | 0.716 | 0.642 | 0.580 | 0.395 | 
81/250: 0.854 | 0.720 | 0.646 | 0.585 | 0.390 | 
82/250: 0.855 | 0.723 | 0.651 | 0.590 | 0.398 | 
83/250: 0.857 | 0.726 | 0.655 | 0.595 | 0.405 | 
84/250: 0.859 | 0.729 | 0.647 | 0.588 | 0.400 | 
85/250: 0.860 | 0.733 | 0.651 | 0.581 | 0.395 | 
86/250: 0.862 | 0.736 | 0.655 | 0.586 | 0.402 | 
87/250: 0.852 | 0.727 | 0.648 | 0.580 | 0.398 | 
88/250: 0.854 | 0.730 | 0.640 | 0.573 | 0.393 | 
89/250: 0.856 | 0.733 | 0.644 | 0.578 | 0.389 | 
90/250: 0.857 | 0.736 | 0.648 | 0.582 | 0.396 | 
91/250: 0.859 | 0.739 | 0.652 | 0.587 | 0.402 | 
92/250: 0.860 | 0.742 | 0.645 | 0.581 | 0.398 | 
93/250: 0.851 | 0.734 | 0.638 | 0.574 | 0.394 | 
94/250: 0.853 | 0.737 | 0.642 | 0.579 | 0.400 | 
95/250: 0.854 | 0.740 | 0.646 | 0.583 | 0.406 | 
96/250: 0.856 | 0.742 | 0.639 | 0.577 | 0.402 | 
97/250: 0.857 | 0.745 | 0.643 | 0.582 | 0.408 | 
98/250: 0.859 | 0.747 | 0.636 | 0.576 | 0.404 | 
99/250: 0.860 | 0.740 | 0.630 | 0.570 | 0.400 | 
100/250: 0.861 | 0.743 | 0.634 | 0.564 | 0.396 | 
101/250: 0.863 | 0.745 | 0.637 | 0.569 | 0.402 | 
102/250: 0.864 | 0.748 | 0.641 | 0.573 | 0.408 | 
103/250: 0.865 | 0.750 | 0.644 | 0.577 | 0.413 | 
104/250: 0.867 | 0.752 | 0.648 | 0.581 | 0.419 | 
105/250: 0.868 | 0.755 | 0.651 | 0.585 | 0.425 | 
106/250: 0.869 | 0.748 | 0.645 | 0.579 | 0.421 | 
107/250: 0.870 | 0.741 | 0.639 | 0.574 | 0.417 | 
108/250: 0.862 | 0.734 | 0.633 | 0.569 | 0.413 | 
109/250: 0.864 | 0.736 | 0.636 | 0.564 | 0.409 | 
110/250: 0.865 | 0.739 | 0.631 | 0.559 | 0.405 | 
111/250: 0.866 | 0.741 | 0.634 | 0.562 | 0.402 | 
112/250: 0.867 | 0.743 | 0.637 | 0.566 | 0.407 | 
113/250: 0.860 | 0.737 | 0.632 | 0.561 | 0.404 | 
114/250: 0.861 | 0.739 | 0.635 | 0.565 | 0.409 | 
115/250: 0.862 | 0.741 | 0.638 | 0.569 | 0.414 | 
116/250: 0.863 | 0.744 | 0.641 | 0.564 | 0.410 | 
117/250: 0.856 | 0.737 | 0.636 | 0.559 | 0.407 | 
118/250: 0.857 | 0.739 | 0.639 | 0.563 | 0.403 | 
119/250: 0.858 | 0.733 | 0.633 | 0.558 | 0.400 | 
120/250: 0.860 | 0.736 | 0.636 | 0.562 | 0.405 | 
121/250: 0.861 | 0.738 | 0.639 | 0.566 | 0.410 | 
122/250: 0.862 | 0.740 | 0.642 | 0.569 | 0.415 | 
123/250: 0.863 | 0.742 | 0.645 | 0.573 | 0.419 | 
124/250: 0.864 | 0.744 | 0.648 | 0.568 | 0.416 | 
125/250: 0.865 | 0.746 | 0.651 | 0.571 | 0.413 | 
126/250: 0.866 | 0.748 | 0.646 | 0.567 | 0.409 | 
127/250: 0.867 | 0.750 | 0.641 | 0.562 | 0.406 | 
128/250: 0.868 | 0.752 | 0.643 | 0.566 | 0.411 | 
129/250: 0.869 | 0.754 | 0.646 | 0.569 | 0.415 | 
130/250: 0.870 | 0.756 | 0.649 | 0.573 | 0.412 | 
131/250: 0.871 | 0.750 | 0.644 | 0.568 | 0.409 | 
132/250: 0.872 | 0.744 | 0.639 | 0.564 | 0.406 | 
133/250: 0.873 | 0.746 | 0.642 | 0.567 | 0.410 | 
134/250: 0.874 | 0.748 | 0.644 | 0.570 | 0.407 | 
135/250: 0.875 | 0.750 | 0.647 | 0.574 | 0.412 | 
136/250: 0.876 | 0.752 | 0.650 | 0.577 | 0.409 | 
137/250: 0.877 | 0.754 | 0.645 | 0.572 | 0.406 | 
138/250: 0.878 | 0.755 | 0.647 | 0.576 | 0.410 | 
139/250: 0.879 | 0.757 | 0.650 | 0.579 | 0.407 | 
140/250: 0.879 | 0.759 | 0.652 | 0.582 | 0.411 | 
141/250: 0.873 | 0.754 | 0.648 | 0.577 | 0.408 | 
142/250: 0.874 | 0.755 | 0.650 | 0.580 | 0.413 | 
143/250: 0.875 | 0.757 | 0.653 | 0.583 | 0.417 | 
144/250: 0.876 | 0.759 | 0.655 | 0.586 | 0.421 | 
145/250: 0.877 | 0.760 | 0.658 | 0.589 | 0.425 | 
146/250: 0.871 | 0.755 | 0.653 | 0.585 | 0.422 | 
147/250: 0.872 | 0.757 | 0.655 | 0.588 | 0.426 | 
148/250: 0.872 | 0.752 | 0.651 | 0.584 | 0.423 | 
149/250: 0.873 | 0.753 | 0.653 | 0.587 | 0.427 | 
150/250: 0.874 | 0.755 | 0.656 | 0.589 | 0.430 | 
151/250: 0.875 | 0.757 | 0.658 | 0.592 | 0.434 | 
152/250: 0.876 | 0.758 | 0.660 | 0.595 | 0.438 | 
153/250: 0.870 | 0.753 | 0.656 | 0.591 | 0.435 | 
154/250: 0.871 | 0.755 | 0.658 | 0.594 | 0.439 | 
155/250: 0.872 | 0.756 | 0.660 | 0.596 | 0.442 | 
156/250: 0.873 | 0.758 | 0.662 | 0.599 | 0.446 | 
157/250: 0.873 | 0.759 | 0.665 | 0.595 | 0.443 | 
158/250: 0.874 | 0.761 | 0.667 | 0.597 | 0.447 | 
159/250: 0.875 | 0.762 | 0.669 | 0.600 | 0.450 | 
160/250: 0.876 | 0.764 | 0.671 | 0.602 | 0.453 | 
161/250: 0.877 | 0.765 | 0.673 | 0.605 | 0.457 | 
162/250: 0.877 | 0.767 | 0.669 | 0.601 | 0.454 | 
163/250: 0.878 | 0.768 | 0.671 | 0.598 | 0.451 | 
164/250: 0.879 | 0.770 | 0.673 | 0.600 | 0.455 | 
165/250: 0.880 | 0.771 | 0.675 | 0.602 | 0.458 | 
166/250: 0.880 | 0.766 | 0.671 | 0.599 | 0.455 | 
167/250: 0.881 | 0.768 | 0.673 | 0.601 | 0.458 | 
168/250: 0.876 | 0.763 | 0.669 | 0.598 | 0.456 | 
169/250: 0.876 | 0.765 | 0.671 | 0.600 | 0.459 | 
170/250: 0.871 | 0.760 | 0.667 | 0.596 | 0.456 | 
171/250: 0.872 | 0.762 | 0.669 | 0.599 | 0.453 | 
172/250: 0.873 | 0.763 | 0.671 | 0.601 | 0.457 | 
173/250: 0.874 | 0.764 | 0.672 | 0.598 | 0.454 | 
174/250: 0.869 | 0.760 | 0.669 | 0.594 | 0.451 | 
175/250: 0.869 | 0.761 | 0.665 | 0.591 | 0.449 | 
176/250: 0.870 | 0.763 | 0.661 | 0.588 | 0.446 | 
177/250: 0.871 | 0.764 | 0.663 | 0.590 | 0.444 | 
178/250: 0.866 | 0.760 | 0.659 | 0.587 | 0.441 | 
179/250: 0.867 | 0.756 | 0.656 | 0.583 | 0.439 | 
180/250: 0.867 | 0.757 | 0.657 | 0.586 | 0.436 | 
181/250: 0.863 | 0.753 | 0.654 | 0.582 | 0.434 | 
182/250: 0.863 | 0.754 | 0.656 | 0.585 | 0.437 | 
183/250: 0.864 | 0.755 | 0.658 | 0.587 | 0.435 | 
184/250: 0.865 | 0.751 | 0.654 | 0.584 | 0.432 | 
185/250: 0.866 | 0.753 | 0.656 | 0.586 | 0.430 | 
186/250: 0.866 | 0.754 | 0.658 | 0.588 | 0.433 | 
187/250: 0.867 | 0.755 | 0.660 | 0.590 | 0.436 | 
188/250: 0.868 | 0.757 | 0.661 | 0.593 | 0.439 | 
189/250: 0.868 | 0.758 | 0.663 | 0.595 | 0.442 | 
190/250: 0.864 | 0.754 | 0.660 | 0.592 | 0.440 | 
191/250: 0.865 | 0.755 | 0.661 | 0.594 | 0.443 | 
192/250: 0.865 | 0.756 | 0.663 | 0.596 | 0.440 | 
193/250: 0.861 | 0.753 | 0.660 | 0.593 | 0.438 | 
194/250: 0.862 | 0.754 | 0.662 | 0.595 | 0.441 | 
195/250: 0.862 | 0.755 | 0.663 | 0.597 | 0.444 | 
196/250: 0.863 | 0.756 | 0.665 | 0.599 | 0.447 | 
197/250: 0.859 | 0.753 | 0.662 | 0.596 | 0.444 | 
198/250: 0.859 | 0.754 | 0.658 | 0.593 | 0.442 | 
199/250: 0.860 | 0.755 | 0.655 | 0.590 | 0.440 | 
200/250: 0.856 | 0.751 | 0.652 | 0.587 | 0.438 | 
201/250: 0.856 | 0.752 | 0.653 | 0.589 | 0.441 | 
202/250: 0.857 | 0.754 | 0.650 | 0.586 | 0.438 | 
203/250: 0.858 | 0.755 | 0.652 | 0.588 | 0.441 | 
204/250: 0.859 | 0.756 | 0.654 | 0.590 | 0.444 | 
205/250: 0.859 | 0.757 | 0.655 | 0.592 | 0.447 | 
206/250: 0.860 | 0.758 | 0.657 | 0.594 | 0.449 | 
207/250: 0.856 | 0.755 | 0.654 | 0.591 | 0.447 | 
208/250: 0.856 | 0.751 | 0.651 | 0.589 | 0.445 | 
209/250: 0.857 | 0.752 | 0.652 | 0.590 | 0.448 | 
210/250: 0.858 | 0.754 | 0.654 | 0.592 | 0.445 | 
211/250: 0.858 | 0.755 | 0.656 | 0.594 | 0.448 | 
212/250: 0.859 | 0.756 | 0.657 | 0.592 | 0.446 | 
213/250: 0.860 | 0.757 | 0.659 | 0.593 | 0.449 | 
214/250: 0.860 | 0.758 | 0.660 | 0.595 | 0.451 | 
215/250: 0.861 | 0.759 | 0.662 | 0.597 | 0.454 | 
216/250: 0.862 | 0.760 | 0.664 | 0.599 | 0.456 | 
217/250: 0.862 | 0.761 | 0.665 | 0.601 | 0.459 | 
218/250: 0.863 | 0.763 | 0.667 | 0.598 | 0.457 | 
219/250: 0.864 | 0.764 | 0.668 | 0.600 | 0.455 | 
220/250: 0.864 | 0.760 | 0.665 | 0.597 | 0.452 | 
221/250: 0.865 | 0.761 | 0.667 | 0.599 | 0.450 | 
222/250: 0.865 | 0.762 | 0.668 | 0.601 | 0.453 | 
223/250: 0.866 | 0.759 | 0.665 | 0.598 | 0.451 | 
224/250: 0.867 | 0.760 | 0.667 | 0.600 | 0.453 | 
225/250: 0.867 | 0.761 | 0.668 | 0.597 | 0.451 | 
226/250: 0.868 | 0.762 | 0.670 | 0.599 | 0.454 | 
227/250: 0.868 | 0.759 | 0.667 | 0.596 | 0.452 | 
228/250: 0.869 | 0.760 | 0.668 | 0.598 | 0.454 | 
229/250: 0.870 | 0.761 | 0.670 | 0.600 | 0.457 | 
230/250: 0.870 | 0.762 | 0.671 | 0.602 | 0.459 | 
231/250: 0.871 | 0.763 | 0.672 | 0.599 | 0.457 | 
232/250: 0.871 | 0.764 | 0.674 | 0.601 | 0.459 | 
233/250: 0.872 | 0.765 | 0.675 | 0.603 | 0.462 | 
234/250: 0.872 | 0.762 | 0.672 | 0.600 | 0.460 | 
235/250: 0.869 | 0.758 | 0.669 | 0.597 | 0.458 | 
236/250: 0.865 | 0.755 | 0.667 | 0.595 | 0.456 | 
237/250: 0.866 | 0.756 | 0.668 | 0.597 | 0.458 | 
238/250: 0.866 | 0.757 | 0.669 | 0.598 | 0.460 | 
239/250: 0.867 | 0.758 | 0.667 | 0.596 | 0.458 | 
240/250: 0.867 | 0.759 | 0.668 | 0.598 | 0.461 | 
241/250: 0.868 | 0.756 | 0.665 | 0.595 | 0.459 | 
242/250: 0.868 | 0.757 | 0.667 | 0.597 | 0.461 | 
243/250: 0.869 | 0.754 | 0.664 | 0.594 | 0.459 | 
244/250: 0.869 | 0.751 | 0.661 | 0.592 | 0.457 | 
245/250: 0.870 | 0.752 | 0.663 | 0.589 | 0.455 | 
246/250: 0.866 | 0.749 | 0.660 | 0.587 | 0.453 | 
247/250: 0.867 | 0.746 | 0.657 | 0.585 | 0.452 | 
248/250: 0.867 | 0.747 | 0.655 | 0.582 | 0.450 | 
249/250: 0.868 | 0.744 | 0.652 | 0.580 | 0.448 | 
