policy,task,official_episode_id,repeat_id,seed,horizon
xvla,spoon,22,4,20280945,60
xvla,spoon,23,4,20280946,60
xvla,spoon,0,5,20281023,60
xvla,spoon,1,5,20281024,60
xvla,spoon,2,5,20281025,60
xvla,spoon,3,5,20281026,60
xvla,spoon,4,5,20281027,60
xvla,spoon,5,5,20281028,60
xvla,spoon,6,5,20281029,60
xvla,spoon,7,5,20281030,60
xvla,spoon,8,5,20281031,60
xvla,spoon,9,5,20281032,60
xvla,spoon,10,5,20281033,60
xvla,spoon,11,5,20281034,60
xvla,spoon,12,5,20281035,60
xvla,spoon,13,5,20281036,60
xvla,spoon,14,5,20281037,60
xvla,spoon,15,5,20281038,60
xvla,spoon,16,5,20281039,60
xvla,spoon,17,5,20281040,60
xvla,spoon,18,5,20281041,60
xvla,spoon,19,5,20281042,60
xvla,spoon,20,5,20281043,60
xvla,spoon,21,5,20281044,60
xvla,spoon,22,5,20281045,60
xvla,spoon,23,5,20281046,60
xvla,spoon,0,6,20281123,60
xvla,spoon,1,6,20281124,60
xvla,spoon,2,6,20281125,60
xvla,spoon,3,6,20281126,60
xvla,spoon,4,6,20281127,60
xvla,spoon,5,6,20281128,60
xvla,spoon,6,6,20281129,60
xvla,spoon,7,6,20281130,60
xvla,spoon,8,6,20281131,60
xvla,spoon,9,6,20281132,60
xvla,spoon,10,6,20281133,60
xvla,spoon,11,6,20281134,60
xvla,spoon,12,6,20281135,60
xvla,spoon,13,6,20281136,60
xvla,spoon,14,6,20281137,60
xvla,spoon,15,6,20281138,60
xvla,spoon,16,6,20281139,60
xvla,spoon,17,6,20281140,60
xvla,spoon,18,6,20281141,60
xvla,spoon,19,6,20281142,60
xvla,spoon,20,6,20281143,60
xvla,spoon,21,6,20281144,60
xvla,spoon,22,6,20281145,60
xvla,spoon,23,6,20281146,60
xvla,spoon,0,7,20281223,60
xvla,spoon,1,7,20281224,60
xvla,spoon,2,7,20281225,60
xvla,spoon,3,7,20281226,60
xvla,spoon,4,7,20281227,60
xvla,spoon,5,7,20281228,60
xvla,spoon,6,7,20281229,60
xvla,spoon,7,7,20281230,60
xvla,spoon,8,7,20281231,60
xvla,spoon,9,7,20281232,60
xvla,spoon,10,7,20281233,60
xvla,spoon,11,7,20281234,60
xvla,spoon,12,7,20281235,60
xvla,spoon,13,7,20281236,60
xvla,spoon,14,7,20281237,60
xvla,spoon,15,7,20281238,60
xvla,spoon,16,7,20281239,60
xvla,spoon,17,7,20281240,60
xvla,spoon,18,7,20281241,60
xvla,spoon,19,7,20281242,60
xvla,spoon,20,7,20281243,60
xvla,spoon,21,7,20281244,60
xvla,spoon,22,7,20281245,60
xvla,spoon,23,7,20281246,60
xvla,spoon,0,8,20281323,60
xvla,spoon,1,8,20281324,60
xvla,spoon,2,8,20281325,60
xvla,spoon,3,8,20281326,60
xvla,spoon,4,8,20281327,60
xvla,spoon,5,8,20281328,60
xvla,spoon,6,8,20281329,60
xvla,spoon,7,8,20281330,60
xvla,spoon,8,8,20281331,60
xvla,spoon,9,8,20281332,60
xvla,spoon,10,8,20281333,60
xvla,spoon,11,8,20281334,60
xvla,spoon,12,8,20281335,60
xvla,spoon,13,8,20281336,60
xvla,spoon,14,8,20281337,60
xvla,spoon,15,8,20281338,60
xvla,spoon,16,8,20281339,60
xvla,spoon,17,8,20281340,60
xvla,spoon,18,8,20281341,60
xvla,spoon,19,8,20281342,60
xvla,spoon,20,8,20281343,60
xvla,spoon,21,8,20281344,60
xvla,spoon,22,8,20281345,60
xvla,spoon,23,8,20281346,60
xvla,spoon,0,9,20281423,60
xvla,spoon,1,9,20281424,60
xvla,spoon,2,9,20281425,60
xvla,spoon,3,9,20281426,60
xvla,spoon,4,9,20281427,60
xvla,spoon,5,9,20281428,60
xvla,spoon,6,9,20281429,60
xvla,spoon,7,9,20281430,60
xvla,spoon,8,9,20281431,60
xvla,spoon,9,9,20281432,60
xvla,spoon,10,9,20281433,60
xvla,spoon,11,9,20281434,60
xvla,spoon,12,9,20281435,60
xvla,spoon,13,9,20281436,60
xvla,spoon,14,9,20281437,60
xvla,spoon,15,9,20281438,60
xvla,spoon,16,9,20281439,60
xvla,spoon,17,9,20281440,60
xvla,spoon,18,9,20281441,60
xvla,spoon,19,9,20281442,60
xvla,spoon,20,9,20281443,60
xvla,spoon,21,9,20281444,60
xvla,spoon,22,9,20281445,60
xvla,spoon,23,9,20281446,60
xvla,spoon,0,10,20281523,60
xvla,spoon,1,10,20281524,60
xvla,spoon,2,10,20281525,60
xvla,spoon,3,10,20281526,60
xvla,spoon,4,10,20281527,60
xvla,spoon,5,10,20281528,60
xvla,spoon,6,10,20281529,60
xvla,spoon,7,10,20281530,60
xvla,spoon,8,10,20281531,60
xvla,spoon,9,10,20281532,60
xvla,spoon,10,10,20281533,60
xvla,spoon,11,10,20281534,60
xvla,spoon,12,10,20281535,60
xvla,spoon,13,10,20281536,60
xvla,spoon,14,10,20281537,60
xvla,spoon,15,10,20281538,60
xvla,spoon,16,10,20281539,60
xvla,spoon,17,10,20281540,60
xvla,spoon,18,10,20281541,60
xvla,spoon,19,10,20281542,60
xvla,spoon,20,10,20281543,60
xvla,spoon,21,10,20281544,60
xvla,spoon,22,10,20281545,60
xvla,spoon,23,10,20281546,60
xvla,spoon,0,11,20281623,60
xvla,spoon,1,11,20281624,60
xvla,spoon,2,11,20281625,60
xvla,spoon,3,11,20281626,60
xvla,spoon,4,11,20281627,60
xvla,spoon,5,11,20281628,60
xvla,spoon,6,11,20281629,60
xvla,spoon,7,11,20281630,60
xvla,spoon,8,11,20281631,60
xvla,spoon,9,11,20281632,60
xvla,spoon,10,11,20281633,60
xvla,spoon,11,11,20281634,60
xvla,spoon,12,11,20281635,60
xvla,spoon,13,11,20281636,60
xvla,spoon,14,11,20281637,60
xvla,spoon,15,11,20281638,60
xvla,spoon,16,11,20281639,60
xvla,spoon,17,11,20281640,60
xvla,spoon,18,11,20281641,60
xvla,spoon,19,11,20281642,60
xvla,spoon,20,11,20281643,60
xvla,spoon,21,11,20281644,60
xvla,spoon,22,11,20281645,60
xvla,spoon,23,11,20281646,60
