250:  1/5 : 100.0% | 2/5 : 100.0% | 3/5 : 100.0% | 4/5 : 100.0% | 5/5 : 100.0% | 6/5 : 500.0% ||
340:  1/5 : 96.7% | 2/5 : 93.4% | 3/5 : 91.2% | 4/5 : 87.9% | 5/5 : 80.2% | 6/5 : 449.5% ||
341:  1/5 : 96.7% | 2/5 : 93.5% | 3/5 : 91.3% | 4/5 : 88.0% | 5/5 : 79.3% | 6/5 : 448.9% ||
342:  1/5 : 96.8% | 2/5 : 93.5% | 3/5 : 91.4% | 4/5 : 88.2% | 5/5 : 79.6% | 6/5 : 449.5% ||
343:  1/5 : 96.8% | 2/5 : 92.6% | 3/5 : 90.4% | 4/5 : 87.2% | 5/5 : 78.7% | 6/5 : 445.7% ||
344:  1/5 : 96.8% | 2/5 : 92.6% | 3/5 : 90.5% | 4/5 : 87.4% | 5/5 : 78.9% | 6/5 : 446.3% ||
345:  1/5 : 96.9% | 2/5 : 92.7% | 3/5 : 90.6% | 4/5 : 86.5% | 5/5 : 78.1% | 6/5 : 444.8% ||
346:  1/5 : 96.9% | 2/5 : 92.8% | 3/5 : 90.7% | 4/5 : 86.6% | 5/5 : 78.4% | 6/5 : 445.4% ||
347:  1/5 : 96.9% | 2/5 : 91.8% | 3/5 : 89.8% | 4/5 : 85.7% | 5/5 : 77.6% | 6/5 : 441.8% ||
348:  1/5 : 97.0% | 2/5 : 91.9% | 3/5 : 89.9% | 4/5 : 84.8% | 5/5 : 76.8% | 6/5 : 440.4% ||
349:  1/5 : 97.0% | 2/5 : 92.0% | 3/5 : 90.0% | 4/5 : 85.0% | 5/5 : 77.0% | 6/5 : 441.0% ||
350:  1/5 : 97.0% | 2/5 : 92.1% | 3/5 : 90.1% | 4/5 : 85.1% | 5/5 : 77.2% | 6/5 : 441.6% ||
351:  1/5 : 97.1% | 2/5 : 92.2% | 3/5 : 90.2% | 4/5 : 85.3% | 5/5 : 77.5% | 6/5 : 442.2% ||
352:  1/5 : 97.1% | 2/5 : 92.2% | 3/5 : 90.3% | 4/5 : 85.4% | 5/5 : 77.7% | 6/5 : 442.7% ||
353:  1/5 : 97.1% | 2/5 : 92.3% | 3/5 : 90.4% | 4/5 : 85.6% | 5/5 : 77.9% | 6/5 : 443.3% ||
354:  1/5 : 97.1% | 2/5 : 92.4% | 3/5 : 90.5% | 4/5 : 85.7% | 5/5 : 78.1% | 6/5 : 443.8% ||
355:  1/5 : 97.2% | 2/5 : 92.5% | 3/5 : 90.6% | 4/5 : 85.8% | 5/5 : 78.3% | 6/5 : 444.3% ||
356:  1/5 : 97.2% | 2/5 : 92.5% | 3/5 : 90.7% | 4/5 : 86.0% | 5/5 : 78.5% | 6/5 : 444.9% ||
357:  1/5 : 97.2% | 2/5 : 92.6% | 3/5 : 90.7% | 4/5 : 86.1% | 5/5 : 78.7% | 6/5 : 445.4% ||
358:  1/5 : 97.2% | 2/5 : 92.7% | 3/5 : 90.8% | 4/5 : 86.2% | 5/5 : 78.9% | 6/5 : 445.9% ||
359:  1/5 : 96.4% | 2/5 : 91.8% | 3/5 : 90.0% | 4/5 : 85.5% | 5/5 : 78.2% | 6/5 : 441.8% ||
360:  1/5 : 96.4% | 2/5 : 91.9% | 3/5 : 90.1% | 4/5 : 85.6% | 5/5 : 78.4% | 6/5 : 442.3% ||
361:  1/5 : 96.4% | 2/5 : 92.0% | 3/5 : 90.2% | 4/5 : 85.7% | 5/5 : 78.6% | 6/5 : 442.9% ||
362:  1/5 : 96.5% | 2/5 : 92.0% | 3/5 : 89.4% | 4/5 : 85.0% | 5/5 : 77.9% | 6/5 : 440.7% ||
363:  1/5 : 96.5% | 2/5 : 92.1% | 3/5 : 89.5% | 4/5 : 85.1% | 5/5 : 78.1% | 6/5 : 441.2% ||
364:  1/5 : 96.5% | 2/5 : 92.2% | 3/5 : 89.6% | 4/5 : 85.2% | 5/5 : 78.3% | 6/5 : 441.7% ||
365:  1/5 : 96.6% | 2/5 : 92.2% | 3/5 : 89.7% | 4/5 : 85.3% | 5/5 : 78.4% | 6/5 : 442.2% ||
366:  1/5 : 96.6% | 2/5 : 92.3% | 3/5 : 89.7% | 4/5 : 85.5% | 5/5 : 77.8% | 6/5 : 441.9% ||
367:  1/5 : 96.6% | 2/5 : 92.4% | 3/5 : 89.8% | 4/5 : 85.6% | 5/5 : 78.0% | 6/5 : 442.4% ||
368:  1/5 : 96.6% | 2/5 : 92.4% | 3/5 : 89.9% | 4/5 : 85.7% | 5/5 : 78.2% | 6/5 : 442.9% ||
369:  1/5 : 96.7% | 2/5 : 92.5% | 3/5 : 90.0% | 4/5 : 85.8% | 5/5 : 78.3% | 6/5 : 443.3% ||
370:  1/5 : 96.7% | 2/5 : 92.6% | 3/5 : 90.1% | 4/5 : 86.0% | 5/5 : 78.5% | 6/5 : 443.8% ||
371:  1/5 : 96.7% | 2/5 : 92.6% | 3/5 : 90.2% | 4/5 : 86.1% | 5/5 : 77.9% | 6/5 : 443.4% ||
372:  1/5 : 96.7% | 2/5 : 91.9% | 3/5 : 89.4% | 4/5 : 85.4% | 5/5 : 77.2% | 6/5 : 440.7% ||
373:  1/5 : 96.0% | 2/5 : 91.1% | 3/5 : 88.7% | 4/5 : 84.7% | 5/5 : 76.6% | 6/5 : 437.1% ||
374:  1/5 : 96.0% | 2/5 : 90.4% | 3/5 : 88.0% | 4/5 : 84.0% | 5/5 : 76.0% | 6/5 : 434.4% ||
375:  1/5 : 96.0% | 2/5 : 90.5% | 3/5 : 88.1% | 4/5 : 84.1% | 5/5 : 76.2% | 6/5 : 434.9% ||
376:  1/5 : 96.1% | 2/5 : 89.8% | 3/5 : 87.4% | 4/5 : 83.5% | 5/5 : 75.6% | 6/5 : 432.3% ||
377:  1/5 : 96.1% | 2/5 : 89.8% | 3/5 : 87.5% | 4/5 : 83.6% | 5/5 : 75.8% | 6/5 : 432.8% ||
378:  1/5 : 96.1% | 2/5 : 89.1% | 3/5 : 86.8% | 4/5 : 82.9% | 5/5 : 75.2% | 6/5 : 430.2% ||
379:  1/5 : 96.2% | 2/5 : 88.5% | 3/5 : 86.2% | 4/5 : 82.3% | 5/5 : 74.6% | 6/5 : 427.7% ||
380:  1/5 : 96.2% | 2/5 : 88.5% | 3/5 : 86.3% | 4/5 : 82.4% | 5/5 : 74.8% | 6/5 : 428.2% ||
381:  1/5 : 96.2% | 2/5 : 88.6% | 3/5 : 86.4% | 4/5 : 82.6% | 5/5 : 75.0% | 6/5 : 428.8% ||
382:  1/5 : 96.2% | 2/5 : 88.7% | 3/5 : 85.7% | 4/5 : 82.0% | 5/5 : 74.4% | 6/5 : 427.1% ||
383:  1/5 : 96.3% | 2/5 : 88.8% | 3/5 : 85.1% | 4/5 : 81.3% | 5/5 : 73.9% | 6/5 : 425.4% ||
384:  1/5 : 96.3% | 2/5 : 88.9% | 3/5 : 85.2% | 4/5 : 81.5% | 5/5 : 74.1% | 6/5 : 425.9% ||
385:  1/5 : 96.3% | 2/5 : 89.0% | 3/5 : 85.3% | 4/5 : 81.6% | 5/5 : 74.3% | 6/5 : 426.5% ||
386:  1/5 : 96.4% | 2/5 : 89.1% | 3/5 : 85.4% | 4/5 : 81.0% | 5/5 : 73.7% | 6/5 : 425.5% ||
387:  1/5 : 96.4% | 2/5 : 89.1% | 3/5 : 85.5% | 4/5 : 81.2% | 5/5 : 73.9% | 6/5 : 426.1% ||
388:  1/5 : 96.4% | 2/5 : 89.2% | 3/5 : 85.6% | 4/5 : 81.3% | 5/5 : 74.1% | 6/5 : 426.6% ||
389:  1/5 : 96.4% | 2/5 : 89.3% | 3/5 : 85.7% | 4/5 : 81.4% | 5/5 : 74.3% | 6/5 : 427.1% ||
390:  1/5 : 96.5% | 2/5 : 89.4% | 3/5 : 85.8% | 4/5 : 81.6% | 5/5 : 74.5% | 6/5 : 427.7% ||
391:  1/5 : 96.5% | 2/5 : 89.4% | 3/5 : 85.9% | 4/5 : 81.7% | 5/5 : 73.9% | 6/5 : 427.5% ||
392:  1/5 : 96.5% | 2/5 : 89.5% | 3/5 : 86.0% | 4/5 : 81.8% | 5/5 : 74.1% | 6/5 : 428.0% ||
393:  1/5 : 96.5% | 2/5 : 89.6% | 3/5 : 86.1% | 4/5 : 81.9% | 5/5 : 74.3% | 6/5 : 428.5% ||
394:  1/5 : 96.6% | 2/5 : 89.7% | 3/5 : 86.2% | 4/5 : 82.1% | 5/5 : 74.5% | 6/5 : 429.0% ||
395:  1/5 : 96.6% | 2/5 : 89.7% | 3/5 : 86.3% | 4/5 : 82.2% | 5/5 : 74.0% | 6/5 : 428.8% ||
396:  1/5 : 96.6% | 2/5 : 89.8% | 3/5 : 86.4% | 4/5 : 82.3% | 5/5 : 74.1% | 6/5 : 429.3% ||
397:  1/5 : 96.6% | 2/5 : 89.9% | 3/5 : 86.5% | 4/5 : 82.4% | 5/5 : 74.3% | 6/5 : 429.7% ||
398:  1/5 : 96.6% | 2/5 : 89.9% | 3/5 : 86.6% | 4/5 : 82.6% | 5/5 : 74.5% | 6/5 : 430.2% ||
399:  1/5 : 96.7% | 2/5 : 90.0% | 3/5 : 86.7% | 4/5 : 82.7% | 5/5 : 74.7% | 6/5 : 430.7% ||
400:  1/5 : 96.7% | 2/5 : 90.1% | 3/5 : 86.8% | 4/5 : 82.8% | 5/5 : 74.8% | 6/5 : 431.1% ||
401:  1/5 : 96.7% | 2/5 : 90.1% | 3/5 : 86.8% | 4/5 : 82.9% | 5/5 : 75.0% | 6/5 : 431.6% ||
402:  1/5 : 96.1% | 2/5 : 89.5% | 3/5 : 86.3% | 4/5 : 82.4% | 5/5 : 74.5% | 6/5 : 428.8% ||
403:  1/5 : 96.1% | 2/5 : 89.6% | 3/5 : 86.4% | 4/5 : 82.5% | 5/5 : 74.7% | 6/5 : 429.2% ||
404:  1/5 : 96.1% | 2/5 : 89.7% | 3/5 : 86.5% | 4/5 : 81.9% | 5/5 : 74.2% | 6/5 : 428.4% ||
405:  1/5 : 96.2% | 2/5 : 89.7% | 3/5 : 86.5% | 4/5 : 82.1% | 5/5 : 74.4% | 6/5 : 428.8% ||
406:  1/5 : 96.2% | 2/5 : 89.8% | 3/5 : 86.6% | 4/5 : 82.2% | 5/5 : 74.5% | 6/5 : 429.3% ||
407:  1/5 : 96.2% | 2/5 : 89.9% | 3/5 : 86.1% | 4/5 : 81.6% | 5/5 : 74.1% | 6/5 : 427.8% ||
408:  1/5 : 96.2% | 2/5 : 89.9% | 3/5 : 86.2% | 4/5 : 81.8% | 5/5 : 74.2% | 6/5 : 428.3% ||
409:  1/5 : 96.2% | 2/5 : 89.4% | 3/5 : 85.6% | 4/5 : 81.2% | 5/5 : 73.8% | 6/5 : 426.2% ||
410:  1/5 : 96.3% | 2/5 : 89.4% | 3/5 : 85.7% | 4/5 : 81.4% | 5/5 : 73.9% | 6/5 : 426.7% ||
411:  1/5 : 96.3% | 2/5 : 89.5% | 3/5 : 85.8% | 4/5 : 80.9% | 5/5 : 73.5% | 6/5 : 425.9% ||
412:  1/5 : 96.3% | 2/5 : 89.6% | 3/5 : 85.9% | 4/5 : 81.0% | 5/5 : 73.6% | 6/5 : 426.4% ||
413:  1/5 : 96.3% | 2/5 : 89.6% | 3/5 : 86.0% | 4/5 : 81.1% | 5/5 : 73.8% | 6/5 : 426.8% ||
414:  1/5 : 96.4% | 2/5 : 89.1% | 3/5 : 85.5% | 4/5 : 80.6% | 5/5 : 73.3% | 6/5 : 424.8% ||
415:  1/5 : 96.4% | 2/5 : 89.2% | 3/5 : 85.5% | 4/5 : 80.7% | 5/5 : 73.5% | 6/5 : 425.3% ||
416:  1/5 : 96.4% | 2/5 : 89.2% | 3/5 : 85.6% | 4/5 : 80.8% | 5/5 : 73.7% | 6/5 : 425.7% ||
417:  1/5 : 96.4% | 2/5 : 89.3% | 3/5 : 85.7% | 4/5 : 81.0% | 5/5 : 73.8% | 6/5 : 426.2% ||
418:  1/5 : 96.4% | 2/5 : 88.8% | 3/5 : 85.2% | 4/5 : 80.5% | 5/5 : 73.4% | 6/5 : 424.3% ||
419:  1/5 : 96.5% | 2/5 : 88.8% | 3/5 : 85.3% | 4/5 : 80.6% | 5/5 : 73.5% | 6/5 : 424.7% ||
420:  1/5 : 96.5% | 2/5 : 88.9% | 3/5 : 85.4% | 4/5 : 80.7% | 5/5 : 73.7% | 6/5 : 425.1% ||
421:  1/5 : 96.5% | 2/5 : 89.0% | 3/5 : 85.5% | 4/5 : 80.8% | 5/5 : 73.3% | 6/5 : 425.0% ||
422:  1/5 : 96.5% | 2/5 : 89.0% | 3/5 : 85.5% | 4/5 : 80.9% | 5/5 : 72.8% | 6/5 : 424.9% ||
423:  1/5 : 96.6% | 2/5 : 89.1% | 3/5 : 85.6% | 4/5 : 81.0% | 5/5 : 73.0% | 6/5 : 425.3% ||
424:  1/5 : 96.6% | 2/5 : 89.1% | 3/5 : 85.7% | 4/5 : 81.1% | 5/5 : 73.1% | 6/5 : 425.7% ||
425:  1/5 : 96.6% | 2/5 : 89.2% | 3/5 : 85.8% | 4/5 : 81.2% | 5/5 : 73.3% | 6/5 : 426.1% ||
426:  1/5 : 96.6% | 2/5 : 89.3% | 3/5 : 85.9% | 4/5 : 81.4% | 5/5 : 73.4% | 6/5 : 426.6% ||
427:  1/5 : 96.6% | 2/5 : 89.3% | 3/5 : 85.4% | 4/5 : 80.9% | 5/5 : 73.0% | 6/5 : 425.3% ||
428:  1/5 : 96.6% | 2/5 : 89.4% | 3/5 : 85.5% | 4/5 : 81.0% | 5/5 : 73.2% | 6/5 : 425.7% ||
429:  1/5 : 96.7% | 2/5 : 89.4% | 3/5 : 85.6% | 4/5 : 81.1% | 5/5 : 73.3% | 6/5 : 426.1% ||
430:  1/5 : 96.7% | 2/5 : 89.5% | 3/5 : 85.6% | 4/5 : 81.2% | 5/5 : 73.5% | 6/5 : 426.5% ||
431:  1/5 : 96.7% | 2/5 : 89.6% | 3/5 : 85.7% | 4/5 : 80.8% | 5/5 : 73.1% | 6/5 : 425.8% ||
432:  1/5 : 96.7% | 2/5 : 89.6% | 3/5 : 85.8% | 4/5 : 80.9% | 5/5 : 73.2% | 6/5 : 426.2% ||
