0:  1/5 : 100.0% | 2/5 : 100.0% | 3/5 : 100.0% | 4/5 : 100.0% | 5/5 : 100.0% | 6/5 : 500.0% ||
99:  1/5 : 94.0% | 2/5 : 88.0% | 3/5 : 77.0% | 4/5 : 74.0% | 5/5 : 68.0% | 6/5 : 401.0% ||
100:  1/5 : 94.1% | 2/5 : 88.1% | 3/5 : 77.2% | 4/5 : 74.3% | 5/5 : 68.3% | 6/5 : 402.0% ||
101:  1/5 : 94.1% | 2/5 : 88.2% | 3/5 : 77.5% | 4/5 : 74.5% | 5/5 : 68.6% | 6/5 : 402.9% ||
102:  1/5 : 94.2% | 2/5 : 88.3% | 3/5 : 77.7% | 4/5 : 74.8% | 5/5 : 68.9% | 6/5 : 403.9% ||
103:  1/5 : 94.2% | 2/5 : 88.5% | 3/5 : 76.9% | 4/5 : 74.0% | 5/5 : 68.3% | 6/5 : 401.9% ||
104:  1/5 : 94.3% | 2/5 : 88.6% | 3/5 : 77.1% | 4/5 : 74.3% | 5/5 : 68.6% | 6/5 : 402.9% ||
105:  1/5 : 93.4% | 2/5 : 87.7% | 3/5 : 76.4% | 4/5 : 73.6% | 5/5 : 67.9% | 6/5 : 399.1% ||
106:  1/5 : 93.5% | 2/5 : 87.9% | 3/5 : 76.6% | 4/5 : 73.8% | 5/5 : 67.3% | 6/5 : 399.1% ||
107:  1/5 : 93.5% | 2/5 : 88.0% | 3/5 : 76.9% | 4/5 : 74.1% | 5/5 : 67.6% | 6/5 : 400.0% ||
108:  1/5 : 93.6% | 2/5 : 87.2% | 3/5 : 76.1% | 4/5 : 73.4% | 5/5 : 67.0% | 6/5 : 397.2% ||
109:  1/5 : 93.6% | 2/5 : 87.3% | 3/5 : 76.4% | 4/5 : 73.6% | 5/5 : 67.3% | 6/5 : 398.2% ||
110:  1/5 : 93.7% | 2/5 : 87.4% | 3/5 : 75.7% | 4/5 : 73.0% | 5/5 : 66.7% | 6/5 : 396.4% ||
111:  1/5 : 93.8% | 2/5 : 87.5% | 3/5 : 75.9% | 4/5 : 73.2% | 5/5 : 67.0% | 6/5 : 397.3% ||
112:  1/5 : 93.8% | 2/5 : 87.6% | 3/5 : 76.1% | 4/5 : 72.6% | 5/5 : 66.4% | 6/5 : 396.5% ||
113:  1/5 : 93.9% | 2/5 : 87.7% | 3/5 : 76.3% | 4/5 : 72.8% | 5/5 : 66.7% | 6/5 : 397.4% ||
114:  1/5 : 93.9% | 2/5 : 87.8% | 3/5 : 76.5% | 4/5 : 73.0% | 5/5 : 67.0% | 6/5 : 398.3% ||
115:  1/5 : 94.0% | 2/5 : 87.9% | 3/5 : 76.7% | 4/5 : 72.4% | 5/5 : 66.4% | 6/5 : 397.4% ||
116:  1/5 : 94.0% | 2/5 : 88.0% | 3/5 : 76.9% | 4/5 : 72.6% | 5/5 : 66.7% | 6/5 : 398.3% ||
117:  1/5 : 93.2% | 2/5 : 87.3% | 3/5 : 76.3% | 4/5 : 72.0% | 5/5 : 66.1% | 6/5 : 394.9% ||
118:  1/5 : 93.3% | 2/5 : 87.4% | 3/5 : 76.5% | 4/5 : 72.3% | 5/5 : 66.4% | 6/5 : 395.8% ||
119:  1/5 : 93.3% | 2/5 : 86.7% | 3/5 : 75.8% | 4/5 : 71.7% | 5/5 : 65.8% | 6/5 : 393.3% ||
120:  1/5 : 93.4% | 2/5 : 86.8% | 3/5 : 75.2% | 4/5 : 71.1% | 5/5 : 65.3% | 6/5 : 391.7% ||
121:  1/5 : 93.4% | 2/5 : 86.9% | 3/5 : 75.4% | 4/5 : 71.3% | 5/5 : 65.6% | 6/5 : 392.6% ||
122:  1/5 : 93.5% | 2/5 : 87.0% | 3/5 : 75.6% | 4/5 : 71.5% | 5/5 : 65.9% | 6/5 : 393.5% ||
123:  1/5 : 93.5% | 2/5 : 87.1% | 3/5 : 75.8% | 4/5 : 71.8% | 5/5 : 66.1% | 6/5 : 394.4% ||
124:  1/5 : 93.6% | 2/5 : 87.2% | 3/5 : 76.0% | 4/5 : 72.0% | 5/5 : 66.4% | 6/5 : 395.2% ||
125:  1/5 : 93.7% | 2/5 : 87.3% | 3/5 : 76.2% | 4/5 : 72.2% | 5/5 : 66.7% | 6/5 : 396.0% ||
126:  1/5 : 93.7% | 2/5 : 87.4% | 3/5 : 76.4% | 4/5 : 72.4% | 5/5 : 66.9% | 6/5 : 396.9% ||
127:  1/5 : 93.8% | 2/5 : 87.5% | 3/5 : 75.8% | 4/5 : 71.9% | 5/5 : 66.4% | 6/5 : 395.3% ||
128:  1/5 : 93.8% | 2/5 : 87.6% | 3/5 : 76.0% | 4/5 : 72.1% | 5/5 : 66.7% | 6/5 : 396.1% ||
129:  1/5 : 93.8% | 2/5 : 87.7% | 3/5 : 76.2% | 4/5 : 72.3% | 5/5 : 66.9% | 6/5 : 396.9% ||
130:  1/5 : 93.9% | 2/5 : 87.8% | 3/5 : 76.3% | 4/5 : 72.5% | 5/5 : 66.4% | 6/5 : 396.9% ||
131:  1/5 : 93.9% | 2/5 : 87.1% | 3/5 : 75.8% | 4/5 : 72.0% | 5/5 : 65.9% | 6/5 : 394.7% ||
132:  1/5 : 94.0% | 2/5 : 87.2% | 3/5 : 75.9% | 4/5 : 71.4% | 5/5 : 65.4% | 6/5 : 394.0% ||
133:  1/5 : 94.0% | 2/5 : 87.3% | 3/5 : 76.1% | 4/5 : 71.6% | 5/5 : 65.7% | 6/5 : 394.8% ||
134:  1/5 : 94.1% | 2/5 : 87.4% | 3/5 : 76.3% | 4/5 : 71.9% | 5/5 : 65.9% | 6/5 : 395.6% ||
135:  1/5 : 94.1% | 2/5 : 87.5% | 3/5 : 76.5% | 4/5 : 72.1% | 5/5 : 66.2% | 6/5 : 396.3% ||
136:  1/5 : 94.2% | 2/5 : 87.6% | 3/5 : 76.6% | 4/5 : 72.3% | 5/5 : 65.7% | 6/5 : 396.4% ||
137:  1/5 : 94.2% | 2/5 : 87.7% | 3/5 : 76.8% | 4/5 : 72.5% | 5/5 : 65.9% | 6/5 : 397.1% ||
138:  1/5 : 94.2% | 2/5 : 87.8% | 3/5 : 77.0% | 4/5 : 72.7% | 5/5 : 66.2% | 6/5 : 397.8% ||
139:  1/5 : 94.3% | 2/5 : 87.9% | 3/5 : 77.1% | 4/5 : 72.9% | 5/5 : 66.4% | 6/5 : 398.6% ||
140:  1/5 : 94.3% | 2/5 : 87.9% | 3/5 : 77.3% | 4/5 : 73.0% | 5/5 : 66.7% | 6/5 : 399.3% ||
141:  1/5 : 94.4% | 2/5 : 88.0% | 3/5 : 77.5% | 4/5 : 72.5% | 5/5 : 66.2% | 6/5 : 398.6% ||
142:  1/5 : 94.4% | 2/5 : 88.1% | 3/5 : 77.6% | 4/5 : 72.7% | 5/5 : 66.4% | 6/5 : 399.3% ||
143:  1/5 : 94.4% | 2/5 : 88.2% | 3/5 : 77.8% | 4/5 : 72.9% | 5/5 : 66.7% | 6/5 : 400.0% ||
144:  1/5 : 94.5% | 2/5 : 88.3% | 3/5 : 77.9% | 4/5 : 73.1% | 5/5 : 66.9% | 6/5 : 400.7% ||
145:  1/5 : 94.5% | 2/5 : 88.4% | 3/5 : 78.1% | 4/5 : 73.3% | 5/5 : 67.1% | 6/5 : 401.4% ||
146:  1/5 : 93.9% | 2/5 : 87.8% | 3/5 : 77.6% | 4/5 : 72.8% | 5/5 : 66.7% | 6/5 : 398.6% ||
147:  1/5 : 93.9% | 2/5 : 87.8% | 3/5 : 77.7% | 4/5 : 73.0% | 5/5 : 66.9% | 6/5 : 399.3% ||
148:  1/5 : 94.0% | 2/5 : 87.9% | 3/5 : 77.9% | 4/5 : 73.2% | 5/5 : 67.1% | 6/5 : 400.0% ||
149:  1/5 : 94.0% | 2/5 : 88.0% | 3/5 : 78.0% | 4/5 : 72.7% | 5/5 : 66.7% | 6/5 : 399.3% ||
150:  1/5 : 94.0% | 2/5 : 88.1% | 3/5 : 78.1% | 4/5 : 72.8% | 5/5 : 66.9% | 6/5 : 400.0% ||
151:  1/5 : 94.1% | 2/5 : 88.2% | 3/5 : 78.3% | 4/5 : 73.0% | 5/5 : 67.1% | 6/5 : 400.7% ||
152:  1/5 : 94.1% | 2/5 : 88.2% | 3/5 : 78.4% | 4/5 : 73.2% | 5/5 : 67.3% | 6/5 : 401.3% ||
153:  1/5 : 94.2% | 2/5 : 88.3% | 3/5 : 78.6% | 4/5 : 73.4% | 5/5 : 67.5% | 6/5 : 401.9% ||
154:  1/5 : 94.2% | 2/5 : 87.7% | 3/5 : 78.1% | 4/5 : 72.9% | 5/5 : 67.1% | 6/5 : 400.0% ||
155:  1/5 : 94.2% | 2/5 : 87.8% | 3/5 : 78.2% | 4/5 : 73.1% | 5/5 : 67.3% | 6/5 : 400.6% ||
156:  1/5 : 94.3% | 2/5 : 87.9% | 3/5 : 78.3% | 4/5 : 73.2% | 5/5 : 67.5% | 6/5 : 401.3% ||
157:  1/5 : 94.3% | 2/5 : 88.0% | 3/5 : 78.5% | 4/5 : 73.4% | 5/5 : 67.7% | 6/5 : 401.9% ||
158:  1/5 : 94.3% | 2/5 : 88.1% | 3/5 : 78.6% | 4/5 : 73.6% | 5/5 : 67.9% | 6/5 : 402.5% ||
159:  1/5 : 94.4% | 2/5 : 88.1% | 3/5 : 78.8% | 4/5 : 73.8% | 5/5 : 68.1% | 6/5 : 403.1% ||
160:  1/5 : 94.4% | 2/5 : 88.2% | 3/5 : 78.9% | 4/5 : 73.9% | 5/5 : 68.3% | 6/5 : 403.7% ||
161:  1/5 : 94.4% | 2/5 : 88.3% | 3/5 : 79.0% | 4/5 : 74.1% | 5/5 : 68.5% | 6/5 : 404.3% ||
162:  1/5 : 94.5% | 2/5 : 88.3% | 3/5 : 79.1% | 4/5 : 74.2% | 5/5 : 68.7% | 6/5 : 404.9% ||
163:  1/5 : 94.5% | 2/5 : 87.8% | 3/5 : 78.7% | 4/5 : 73.8% | 5/5 : 68.3% | 6/5 : 403.0% ||
164:  1/5 : 94.5% | 2/5 : 87.9% | 3/5 : 78.8% | 4/5 : 73.9% | 5/5 : 68.5% | 6/5 : 403.6% ||
165:  1/5 : 94.6% | 2/5 : 88.0% | 3/5 : 78.9% | 4/5 : 73.5% | 5/5 : 68.1% | 6/5 : 403.0% ||
166:  1/5 : 94.6% | 2/5 : 88.0% | 3/5 : 79.0% | 4/5 : 73.7% | 5/5 : 68.3% | 6/5 : 403.6% ||
167:  1/5 : 94.6% | 2/5 : 88.1% | 3/5 : 79.2% | 4/5 : 73.8% | 5/5 : 68.5% | 6/5 : 404.2% ||
168:  1/5 : 94.7% | 2/5 : 88.2% | 3/5 : 79.3% | 4/5 : 74.0% | 5/5 : 68.6% | 6/5 : 404.7% ||
169:  1/5 : 94.7% | 2/5 : 88.2% | 3/5 : 79.4% | 4/5 : 74.1% | 5/5 : 68.8% | 6/5 : 405.3% ||
170:  1/5 : 94.7% | 2/5 : 88.3% | 3/5 : 79.5% | 4/5 : 74.3% | 5/5 : 69.0% | 6/5 : 405.8% ||
171:  1/5 : 94.8% | 2/5 : 88.4% | 3/5 : 79.7% | 4/5 : 74.4% | 5/5 : 69.2% | 6/5 : 406.4% ||
172:  1/5 : 94.8% | 2/5 : 88.4% | 3/5 : 79.8% | 4/5 : 74.6% | 5/5 : 69.4% | 6/5 : 406.9% ||
173:  1/5 : 94.8% | 2/5 : 88.5% | 3/5 : 79.9% | 4/5 : 74.7% | 5/5 : 69.5% | 6/5 : 407.5% ||
174:  1/5 : 94.3% | 2/5 : 88.0% | 3/5 : 79.4% | 4/5 : 74.3% | 5/5 : 69.1% | 6/5 : 405.1% ||
175:  1/5 : 94.3% | 2/5 : 88.1% | 3/5 : 79.0% | 4/5 : 73.9% | 5/5 : 68.8% | 6/5 : 404.0% ||
176:  1/5 : 94.4% | 2/5 : 88.1% | 3/5 : 79.1% | 4/5 : 74.0% | 5/5 : 68.9% | 6/5 : 404.5% ||
177:  1/5 : 94.4% | 2/5 : 88.2% | 3/5 : 79.2% | 4/5 : 74.2% | 5/5 : 69.1% | 6/5 : 405.1% ||
178:  1/5 : 94.4% | 2/5 : 88.3% | 3/5 : 79.3% | 4/5 : 74.3% | 5/5 : 69.3% | 6/5 : 405.6% ||
179:  1/5 : 94.4% | 2/5 : 88.3% | 3/5 : 79.4% | 4/5 : 74.4% | 5/5 : 69.4% | 6/5 : 406.1% ||
180:  1/5 : 94.5% | 2/5 : 88.4% | 3/5 : 79.6% | 4/5 : 74.6% | 5/5 : 69.6% | 6/5 : 406.6% ||
181:  1/5 : 94.5% | 2/5 : 88.5% | 3/5 : 79.7% | 4/5 : 74.2% | 5/5 : 69.2% | 6/5 : 406.0% ||
182:  1/5 : 94.5% | 2/5 : 88.5% | 3/5 : 79.8% | 4/5 : 74.3% | 5/5 : 69.4% | 6/5 : 406.6% ||
