policy,task,official_episode_id,repeat_id,seed,horizon
dexbotic,spoon,9,4,21280932,60
dexbotic,spoon,10,4,21280933,60
dexbotic,spoon,11,4,21280934,60
dexbotic,spoon,12,4,21280935,60
dexbotic,spoon,13,4,21280936,60
dexbotic,spoon,14,4,21280937,60
dexbotic,spoon,15,4,21280938,60
dexbotic,spoon,16,4,21280939,60
dexbotic,spoon,17,4,21280940,60
dexbotic,spoon,18,4,21280941,60
dexbotic,spoon,19,4,21280942,60
dexbotic,spoon,20,4,21280943,60
dexbotic,spoon,21,4,21280944,60
dexbotic,spoon,22,4,21280945,60
dexbotic,spoon,23,4,21280946,60
dexbotic,spoon,0,5,21281023,60
dexbotic,spoon,1,5,21281024,60
dexbotic,spoon,2,5,21281025,60
dexbotic,spoon,3,5,21281026,60
dexbotic,spoon,4,5,21281027,60
dexbotic,spoon,5,5,21281028,60
dexbotic,spoon,6,5,21281029,60
dexbotic,spoon,7,5,21281030,60
dexbotic,spoon,8,5,21281031,60
dexbotic,spoon,9,5,21281032,60
dexbotic,spoon,10,5,21281033,60
dexbotic,spoon,11,5,21281034,60
dexbotic,spoon,12,5,21281035,60
dexbotic,spoon,13,5,21281036,60
dexbotic,spoon,14,5,21281037,60
dexbotic,spoon,15,5,21281038,60
dexbotic,spoon,16,5,21281039,60
dexbotic,spoon,17,5,21281040,60
dexbotic,spoon,18,5,21281041,60
dexbotic,spoon,19,5,21281042,60
dexbotic,spoon,20,5,21281043,60
dexbotic,spoon,21,5,21281044,60
dexbotic,spoon,22,5,21281045,60
dexbotic,spoon,23,5,21281046,60
dexbotic,spoon,0,6,21281123,60
dexbotic,spoon,1,6,21281124,60
dexbotic,spoon,2,6,21281125,60
dexbotic,spoon,3,6,21281126,60
dexbotic,spoon,4,6,21281127,60
dexbotic,spoon,5,6,21281128,60
dexbotic,spoon,6,6,21281129,60
dexbotic,spoon,7,6,21281130,60
dexbotic,spoon,8,6,21281131,60
dexbotic,spoon,9,6,21281132,60
dexbotic,spoon,10,6,21281133,60
dexbotic,spoon,11,6,21281134,60
dexbotic,spoon,12,6,21281135,60
dexbotic,spoon,13,6,21281136,60
dexbotic,spoon,14,6,21281137,60
dexbotic,spoon,15,6,21281138,60
dexbotic,spoon,16,6,21281139,60
dexbotic,spoon,17,6,21281140,60
dexbotic,spoon,18,6,21281141,60
dexbotic,spoon,19,6,21281142,60
dexbotic,spoon,20,6,21281143,60
dexbotic,spoon,21,6,21281144,60
dexbotic,spoon,22,6,21281145,60
dexbotic,spoon,23,6,21281146,60
dexbotic,spoon,0,7,21281223,60
dexbotic,spoon,1,7,21281224,60
dexbotic,spoon,2,7,21281225,60
dexbotic,spoon,3,7,21281226,60
dexbotic,spoon,4,7,21281227,60
dexbotic,spoon,5,7,21281228,60
dexbotic,spoon,6,7,21281229,60
dexbotic,spoon,7,7,21281230,60
dexbotic,spoon,8,7,21281231,60
dexbotic,spoon,9,7,21281232,60
dexbotic,spoon,10,7,21281233,60
dexbotic,spoon,11,7,21281234,60
dexbotic,spoon,12,7,21281235,60
dexbotic,spoon,13,7,21281236,60
dexbotic,spoon,14,7,21281237,60
dexbotic,spoon,15,7,21281238,60
dexbotic,spoon,16,7,21281239,60
dexbotic,spoon,17,7,21281240,60
dexbotic,spoon,18,7,21281241,60
dexbotic,spoon,19,7,21281242,60
dexbotic,spoon,20,7,21281243,60
dexbotic,spoon,21,7,21281244,60
dexbotic,spoon,22,7,21281245,60
dexbotic,spoon,23,7,21281246,60
dexbotic,spoon,0,8,21281323,60
dexbotic,spoon,1,8,21281324,60
dexbotic,spoon,2,8,21281325,60
dexbotic,spoon,3,8,21281326,60
dexbotic,spoon,4,8,21281327,60
dexbotic,spoon,5,8,21281328,60
dexbotic,spoon,6,8,21281329,60
dexbotic,spoon,7,8,21281330,60
dexbotic,spoon,8,8,21281331,60
dexbotic,spoon,9,8,21281332,60
dexbotic,spoon,10,8,21281333,60
dexbotic,spoon,11,8,21281334,60
dexbotic,spoon,12,8,21281335,60
dexbotic,spoon,13,8,21281336,60
dexbotic,spoon,14,8,21281337,60
dexbotic,spoon,15,8,21281338,60
dexbotic,spoon,16,8,21281339,60
dexbotic,spoon,17,8,21281340,60
dexbotic,spoon,18,8,21281341,60
dexbotic,spoon,19,8,21281342,60
dexbotic,spoon,20,8,21281343,60
dexbotic,spoon,21,8,21281344,60
dexbotic,spoon,22,8,21281345,60
dexbotic,spoon,23,8,21281346,60
dexbotic,spoon,0,9,21281423,60
dexbotic,spoon,1,9,21281424,60
dexbotic,spoon,2,9,21281425,60
dexbotic,spoon,3,9,21281426,60
dexbotic,spoon,4,9,21281427,60
dexbotic,spoon,5,9,21281428,60
dexbotic,spoon,6,9,21281429,60
dexbotic,spoon,7,9,21281430,60
dexbotic,spoon,8,9,21281431,60
dexbotic,spoon,9,9,21281432,60
dexbotic,spoon,10,9,21281433,60
dexbotic,spoon,11,9,21281434,60
dexbotic,spoon,12,9,21281435,60
dexbotic,spoon,13,9,21281436,60
dexbotic,spoon,14,9,21281437,60
dexbotic,spoon,15,9,21281438,60
dexbotic,spoon,16,9,21281439,60
dexbotic,spoon,17,9,21281440,60
dexbotic,spoon,18,9,21281441,60
dexbotic,spoon,19,9,21281442,60
dexbotic,spoon,20,9,21281443,60
dexbotic,spoon,21,9,21281444,60
dexbotic,spoon,22,9,21281445,60
dexbotic,spoon,23,9,21281446,60
dexbotic,spoon,0,10,21281523,60
dexbotic,spoon,1,10,21281524,60
dexbotic,spoon,2,10,21281525,60
dexbotic,spoon,3,10,21281526,60
dexbotic,spoon,4,10,21281527,60
dexbotic,spoon,5,10,21281528,60
dexbotic,spoon,6,10,21281529,60
dexbotic,spoon,7,10,21281530,60
dexbotic,spoon,8,10,21281531,60
dexbotic,spoon,9,10,21281532,60
dexbotic,spoon,10,10,21281533,60
dexbotic,spoon,11,10,21281534,60
dexbotic,spoon,12,10,21281535,60
dexbotic,spoon,13,10,21281536,60
dexbotic,spoon,14,10,21281537,60
dexbotic,spoon,15,10,21281538,60
dexbotic,spoon,16,10,21281539,60
dexbotic,spoon,17,10,21281540,60
dexbotic,spoon,18,10,21281541,60
dexbotic,spoon,19,10,21281542,60
dexbotic,spoon,20,10,21281543,60
dexbotic,spoon,21,10,21281544,60
dexbotic,spoon,22,10,21281545,60
dexbotic,spoon,23,10,21281546,60
dexbotic,spoon,0,11,21281623,60
dexbotic,spoon,1,11,21281624,60
dexbotic,spoon,2,11,21281625,60
dexbotic,spoon,3,11,21281626,60
dexbotic,spoon,4,11,21281627,60
dexbotic,spoon,5,11,21281628,60
dexbotic,spoon,6,11,21281629,60
dexbotic,spoon,7,11,21281630,60
dexbotic,spoon,8,11,21281631,60
dexbotic,spoon,9,11,21281632,60
dexbotic,spoon,10,11,21281633,60
dexbotic,spoon,11,11,21281634,60
dexbotic,spoon,12,11,21281635,60
dexbotic,spoon,13,11,21281636,60
dexbotic,spoon,14,11,21281637,60
dexbotic,spoon,15,11,21281638,60
dexbotic,spoon,16,11,21281639,60
dexbotic,spoon,17,11,21281640,60
dexbotic,spoon,18,11,21281641,60
dexbotic,spoon,19,11,21281642,60
dexbotic,spoon,20,11,21281643,60
dexbotic,spoon,21,11,21281644,60
dexbotic,spoon,22,11,21281645,60
dexbotic,spoon,23,11,21281646,60
