74/250: 0.880 | 0.840 | 0.747 | 0.600 | 0.480 | 
75/250: 0.882 | 0.829 | 0.737 | 0.592 | 0.474 | 
76/250: 0.883 | 0.831 | 0.740 | 0.597 | 0.481 | 
77/250: 0.872 | 0.821 | 0.731 | 0.590 | 0.474 | 
78/250: 0.873 | 0.823 | 0.734 | 0.595 | 0.481 | 
79/250: 0.875 | 0.825 | 0.738 | 0.600 | 0.487 | 
80/250: 0.877 | 0.827 | 0.741 | 0.593 | 0.481 | 
81/250: 0.878 | 0.829 | 0.744 | 0.585 | 0.476 | 
82/250: 0.880 | 0.831 | 0.735 | 0.578 | 0.470 | 
83/250: 0.881 | 0.821 | 0.726 | 0.571 | 0.464 | 
84/250: 0.882 | 0.824 | 0.729 | 0.576 | 0.459 | 
85/250: 0.884 | 0.826 | 0.733 | 0.570 | 0.453 | 
86/250: 0.885 | 0.828 | 0.736 | 0.575 | 0.460 | 
87/250: 0.886 | 0.818 | 0.727 | 0.568 | 0.455 | 
88/250: 0.888 | 0.809 | 0.719 | 0.562 | 0.449 | 
89/250: 0.889 | 0.811 | 0.722 | 0.556 | 0.444 | 
90/250: 0.890 | 0.813 | 0.725 | 0.560 | 0.451 | 
91/250: 0.891 | 0.815 | 0.717 | 0.554 | 0.446 | 
92/250: 0.882 | 0.806 | 0.710 | 0.548 | 0.441 | 
93/250: 0.883 | 0.809 | 0.713 | 0.553 | 0.447 | 
94/250: 0.884 | 0.800 | 0.705 | 0.547 | 0.442 | 
95/250: 0.885 | 0.802 | 0.708 | 0.552 | 0.448 | 
96/250: 0.887 | 0.804 | 0.711 | 0.546 | 0.443 | 
97/250: 0.888 | 0.806 | 0.714 | 0.551 | 0.449 | 
98/250: 0.879 | 0.798 | 0.707 | 0.545 | 0.444 | 
99/250: 0.870 | 0.790 | 0.700 | 0.540 | 0.440 | 
100/250: 0.871 | 0.792 | 0.703 | 0.545 | 0.446 | 
101/250: 0.873 | 0.794 | 0.706 | 0.549 | 0.451 | 
102/250: 0.874 | 0.796 | 0.709 | 0.553 | 0.447 | 
103/250: 0.875 | 0.798 | 0.712 | 0.558 | 0.452 | 
104/250: 0.876 | 0.790 | 0.705 | 0.552 | 0.448 | 
105/250: 0.877 | 0.792 | 0.708 | 0.557 | 0.453 | 
106/250: 0.869 | 0.785 | 0.701 | 0.551 | 0.449 | 
107/250: 0.870 | 0.778 | 0.694 | 0.546 | 0.444 | 
108/250: 0.872 | 0.780 | 0.697 | 0.541 | 0.440 | 
109/250: 0.873 | 0.773 | 0.691 | 0.536 | 0.436 | 
110/250: 0.874 | 0.775 | 0.694 | 0.541 | 0.441 | 
111/250: 0.875 | 0.777 | 0.696 | 0.545 | 0.438 | 
112/250: 0.876 | 0.779 | 0.699 | 0.549 | 0.442 | 
113/250: 0.877 | 0.781 | 0.702 | 0.553 | 0.447 | 
114/250: 0.878 | 0.783 | 0.704 | 0.548 | 0.443 | 
115/250: 0.879 | 0.784 | 0.698 | 0.543 | 0.440 | 
116/250: 0.880 | 0.786 | 0.692 | 0.538 | 0.436 | 
117/250: 0.881 | 0.788 | 0.695 | 0.542 | 0.441 | 
118/250: 0.882 | 0.790 | 0.697 | 0.546 | 0.437 | 
119/250: 0.883 | 0.792 | 0.700 | 0.550 | 0.433 | 
120/250: 0.884 | 0.793 | 0.702 | 0.554 | 0.438 | 
121/250: 0.877 | 0.787 | 0.697 | 0.549 | 0.434 | 
122/250: 0.878 | 0.780 | 0.691 | 0.545 | 0.431 | 
123/250: 0.879 | 0.782 | 0.694 | 0.540 | 0.427 | 
124/250: 0.880 | 0.784 | 0.696 | 0.536 | 0.424 | 
125/250: 0.881 | 0.786 | 0.698 | 0.540 | 0.429 | 
126/250: 0.882 | 0.787 | 0.701 | 0.543 | 0.433 | 
127/250: 0.883 | 0.789 | 0.695 | 0.539 | 0.430 | 
128/250: 0.884 | 0.791 | 0.698 | 0.543 | 0.426 | 
129/250: 0.877 | 0.785 | 0.692 | 0.538 | 0.423 | 
130/250: 0.878 | 0.786 | 0.687 | 0.534 | 0.420 | 
131/250: 0.879 | 0.788 | 0.689 | 0.538 | 0.424 | 
132/250: 0.880 | 0.789 | 0.692 | 0.541 | 0.429 | 
133/250: 0.881 | 0.784 | 0.687 | 0.537 | 0.425 | 
134/250: 0.874 | 0.778 | 0.681 | 0.533 | 0.422 | 
135/250: 0.868 | 0.772 | 0.676 | 0.529 | 0.419 | 
136/250: 0.861 | 0.766 | 0.672 | 0.526 | 0.416 | 
137/250: 0.862 | 0.768 | 0.674 | 0.529 | 0.420 | 
138/250: 0.863 | 0.770 | 0.676 | 0.532 | 0.417 | 
139/250: 0.857 | 0.764 | 0.671 | 0.529 | 0.414 | 
140/250: 0.851 | 0.759 | 0.667 | 0.525 | 0.411 | 
141/250: 0.852 | 0.761 | 0.669 | 0.528 | 0.415 | 
142/250: 0.846 | 0.755 | 0.664 | 0.524 | 0.413 | 
143/250: 0.840 | 0.750 | 0.660 | 0.521 | 0.410 | 
144/250: 0.841 | 0.752 | 0.662 | 0.524 | 0.414 | 
145/250: 0.842 | 0.753 | 0.664 | 0.527 | 0.418 | 
146/250: 0.844 | 0.748 | 0.660 | 0.524 | 0.415 | 
147/250: 0.845 | 0.750 | 0.655 | 0.520 | 0.412 | 
148/250: 0.846 | 0.752 | 0.658 | 0.523 | 0.416 | 
149/250: 0.847 | 0.753 | 0.660 | 0.527 | 0.420 | 
150/250: 0.848 | 0.755 | 0.656 | 0.523 | 0.417 | 
151/250: 0.842 | 0.750 | 0.651 | 0.520 | 0.414 | 
152/250: 0.843 | 0.752 | 0.654 | 0.523 | 0.418 | 
153/250: 0.844 | 0.747 | 0.649 | 0.519 | 0.416 | 
154/250: 0.845 | 0.748 | 0.652 | 0.516 | 0.413 | 
155/250: 0.846 | 0.750 | 0.647 | 0.513 | 0.410 | 
156/250: 0.841 | 0.745 | 0.643 | 0.510 | 0.408 | 
157/250: 0.842 | 0.747 | 0.646 | 0.513 | 0.405 | 
158/250: 0.843 | 0.742 | 0.642 | 0.509 | 0.403 | 
159/250: 0.844 | 0.744 | 0.637 | 0.506 | 0.400 | 
160/250: 0.845 | 0.745 | 0.640 | 0.509 | 0.404 | 
161/250: 0.846 | 0.747 | 0.642 | 0.506 | 0.401 | 
162/250: 0.847 | 0.748 | 0.644 | 0.509 | 0.399 | 
163/250: 0.848 | 0.750 | 0.646 | 0.512 | 0.402 | 
164/250: 0.848 | 0.752 | 0.648 | 0.509 | 0.400 | 
165/250: 0.849 | 0.753 | 0.651 | 0.506 | 0.398 | 
166/250: 0.844 | 0.749 | 0.647 | 0.503 | 0.395 | 
167/250: 0.845 | 0.744 | 0.643 | 0.500 | 0.393 | 
168/250: 0.846 | 0.746 | 0.639 | 0.497 | 0.391 | 
169/250: 0.841 | 0.741 | 0.635 | 0.494 | 0.388 | 
170/250: 0.842 | 0.737 | 0.632 | 0.491 | 0.386 | 
171/250: 0.843 | 0.738 | 0.634 | 0.494 | 0.390 | 
172/250: 0.844 | 0.734 | 0.630 | 0.491 | 0.387 | 
173/250: 0.845 | 0.736 | 0.632 | 0.494 | 0.391 | 
174/250: 0.846 | 0.737 | 0.634 | 0.497 | 0.394 | 
175/250: 0.847 | 0.739 | 0.636 | 0.494 | 0.392 | 
176/250: 0.847 | 0.740 | 0.638 | 0.497 | 0.395 | 
177/250: 0.848 | 0.742 | 0.640 | 0.500 | 0.393 | 
178/250: 0.844 | 0.737 | 0.637 | 0.497 | 0.391 | 
179/250: 0.839 | 0.733 | 0.633 | 0.494 | 0.389 | 
180/250: 0.840 | 0.735 | 0.635 | 0.497 | 0.387 | 
181/250: 0.841 | 0.736 | 0.632 | 0.495 | 0.385 | 
182/250: 0.842 | 0.732 | 0.628 | 0.492 | 0.383 | 
183/250: 0.842 | 0.734 | 0.630 | 0.495 | 0.386 | 
184/250: 0.843 | 0.735 | 0.632 | 0.497 | 0.389 | 
185/250: 0.844 | 0.737 | 0.634 | 0.500 | 0.392 | 
186/250: 0.845 | 0.738 | 0.636 | 0.497 | 0.390 | 
187/250: 0.846 | 0.739 | 0.638 | 0.500 | 0.394 | 
188/250: 0.847 | 0.735 | 0.635 | 0.497 | 0.392 | 
189/250: 0.847 | 0.737 | 0.637 | 0.500 | 0.395 | 
190/250: 0.848 | 0.738 | 0.639 | 0.503 | 0.398 | 
191/250: 0.849 | 0.740 | 0.641 | 0.505 | 0.401 | 
192/250: 0.845 | 0.736 | 0.637 | 0.503 | 0.399 | 
193/250: 0.840 | 0.732 | 0.634 | 0.500 | 0.397 | 
194/250: 0.841 | 0.733 | 0.636 | 0.503 | 0.400 | 
195/250: 0.842 | 0.735 | 0.638 | 0.505 | 0.398 | 
196/250: 0.843 | 0.736 | 0.640 | 0.503 | 0.396 | 
197/250: 0.843 | 0.737 | 0.641 | 0.505 | 0.399 | 
198/250: 0.844 | 0.739 | 0.638 | 0.503 | 0.397 | 
199/250: 0.845 | 0.735 | 0.635 | 0.500 | 0.395 | 
200/250: 0.846 | 0.736 | 0.637 | 0.498 | 0.393 | 
201/250: 0.842 | 0.733 | 0.634 | 0.495 | 0.391 | 
202/250: 0.842 | 0.734 | 0.631 | 0.493 | 0.389 | 
203/250: 0.843 | 0.735 | 0.632 | 0.495 | 0.392 | 
204/250: 0.844 | 0.737 | 0.634 | 0.498 | 0.390 | 
205/250: 0.845 | 0.738 | 0.636 | 0.500 | 0.388 | 
206/250: 0.845 | 0.734 | 0.633 | 0.498 | 0.386 | 
207/250: 0.846 | 0.736 | 0.635 | 0.500 | 0.389 | 
208/250: 0.847 | 0.737 | 0.636 | 0.502 | 0.392 | 
209/250: 0.848 | 0.738 | 0.638 | 0.505 | 0.395 | 
210/250: 0.848 | 0.739 | 0.640 | 0.507 | 0.393 | 
211/250: 0.849 | 0.736 | 0.637 | 0.505 | 0.392 | 
212/250: 0.850 | 0.737 | 0.638 | 0.502 | 0.390 | 
213/250: 0.846 | 0.734 | 0.636 | 0.500 | 0.388 | 
214/250: 0.847 | 0.735 | 0.637 | 0.498 | 0.386 | 
215/250: 0.847 | 0.736 | 0.639 | 0.500 | 0.384 | 
216/250: 0.848 | 0.737 | 0.641 | 0.502 | 0.387 | 
217/250: 0.849 | 0.739 | 0.642 | 0.505 | 0.390 | 
218/250: 0.849 | 0.740 | 0.644 | 0.507 | 0.393 | 
219/250: 0.845 | 0.736 | 0.641 | 0.505 | 0.391 | 
220/250: 0.846 | 0.738 | 0.643 | 0.507 | 0.389 | 
221/250: 0.847 | 0.739 | 0.644 | 0.509 | 0.392 | 
222/250: 0.848 | 0.740 | 0.646 | 0.511 | 0.395 | 
223/250: 0.848 | 0.741 | 0.647 | 0.513 | 0.393 | 
224/250: 0.844 | 0.738 | 0.644 | 0.511 | 0.391 | 
225/250: 0.845 | 0.739 | 0.646 | 0.509 | 0.389 | 
226/250: 0.846 | 0.740 | 0.648 | 0.511 | 0.392 | 
227/250: 0.846 | 0.741 | 0.649 | 0.513 | 0.390 | 
228/250: 0.843 | 0.738 | 0.646 | 0.511 | 0.389 | 
229/250: 0.843 | 0.739 | 0.648 | 0.513 | 0.391 | 
230/250: 0.844 | 0.740 | 0.649 | 0.515 | 0.394 | 
231/250: 0.841 | 0.737 | 0.647 | 0.513 | 0.392 | 
232/250: 0.841 | 0.738 | 0.648 | 0.515 | 0.391 | 
233/250: 0.842 | 0.735 | 0.645 | 0.513 | 0.389 | 
234/250: 0.843 | 0.736 | 0.647 | 0.515 | 0.391 | 
235/250: 0.843 | 0.737 | 0.648 | 0.517 | 0.394 | 
236/250: 0.844 | 0.734 | 0.646 | 0.515 | 0.392 | 
237/250: 0.845 | 0.731 | 0.643 | 0.513 | 0.391 | 
238/250: 0.845 | 0.732 | 0.644 | 0.515 | 0.393 | 
239/250: 0.846 | 0.729 | 0.642 | 0.512 | 0.392 | 
240/250: 0.846 | 0.730 | 0.643 | 0.515 | 0.394 | 
241/250: 0.847 | 0.731 | 0.645 | 0.512 | 0.393 | 
242/250: 0.848 | 0.733 | 0.646 | 0.510 | 0.391 | 
243/250: 0.848 | 0.734 | 0.648 | 0.512 | 0.389 | 
244/250: 0.849 | 0.731 | 0.645 | 0.510 | 0.388 | 
245/250: 0.850 | 0.732 | 0.642 | 0.508 | 0.386 | 
246/250: 0.850 | 0.733 | 0.644 | 0.510 | 0.389 | 
247/250: 0.851 | 0.734 | 0.645 | 0.512 | 0.391 | 
248/250: 0.851 | 0.731 | 0.643 | 0.510 | 0.390 | 
249/250: 0.852 | 0.728 | 0.640 | 0.508 | 0.388 | 
