policy,task,official_episode_id,repeat_id,seed,success,steps,error,timeout,horizon,job_id,video_path
xvla,carrot,19,0,20270542,1,29,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_0/episode_19/widowx_carrot_on_plate_19_1.00.mp4
xvla,carrot,20,0,20270543,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_0/episode_20/widowx_carrot_on_plate_20_1.00.mp4
xvla,carrot,21,0,20270544,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_0/episode_21/widowx_carrot_on_plate_21_1.00.mp4
xvla,carrot,22,0,20270545,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_0/episode_22/widowx_carrot_on_plate_22_1.00.mp4
xvla,carrot,23,0,20270546,1,28,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_0/episode_23/widowx_carrot_on_plate_23_1.00.mp4
xvla,carrot,0,1,20270623,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_0/widowx_carrot_on_plate_0_1.00.mp4
xvla,carrot,1,1,20270624,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_1/widowx_carrot_on_plate_1_0.00.mp4
xvla,carrot,2,1,20270625,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_2/widowx_carrot_on_plate_2_1.00.mp4
xvla,carrot,3,1,20270626,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_3/widowx_carrot_on_plate_3_0.00.mp4
xvla,carrot,4,1,20270627,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_4/widowx_carrot_on_plate_4_1.00.mp4
xvla,carrot,5,1,20270628,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_5/widowx_carrot_on_plate_5_0.00.mp4
xvla,carrot,6,1,20270629,1,52,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_6/widowx_carrot_on_plate_6_1.00.mp4
xvla,carrot,7,1,20270630,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_7/widowx_carrot_on_plate_7_0.00.mp4
xvla,carrot,8,1,20270631,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_8/widowx_carrot_on_plate_8_1.00.mp4
xvla,carrot,9,1,20270632,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_9/widowx_carrot_on_plate_9_0.00.mp4
xvla,carrot,10,1,20270633,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_10/widowx_carrot_on_plate_10_1.00.mp4
xvla,carrot,11,1,20270634,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_11/widowx_carrot_on_plate_11_0.00.mp4
xvla,carrot,12,1,20270635,1,51,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_12/widowx_carrot_on_plate_12_1.00.mp4
xvla,carrot,13,1,20270636,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_13/widowx_carrot_on_plate_13_1.00.mp4
xvla,carrot,14,1,20270637,1,29,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_14/widowx_carrot_on_plate_14_1.00.mp4
xvla,carrot,15,1,20270638,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_15/widowx_carrot_on_plate_15_0.00.mp4
xvla,carrot,16,1,20270639,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_16/widowx_carrot_on_plate_16_1.00.mp4
xvla,carrot,17,1,20270640,1,30,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_17/widowx_carrot_on_plate_17_1.00.mp4
xvla,carrot,18,1,20270641,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_18/widowx_carrot_on_plate_18_1.00.mp4
xvla,carrot,19,1,20270642,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_19/widowx_carrot_on_plate_19_0.00.mp4
xvla,carrot,20,1,20270643,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_20/widowx_carrot_on_plate_20_1.00.mp4
xvla,carrot,21,1,20270644,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_21/widowx_carrot_on_plate_21_1.00.mp4
xvla,carrot,22,1,20270645,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_22/widowx_carrot_on_plate_22_1.00.mp4
xvla,carrot,23,1,20270646,1,29,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_1/episode_23/widowx_carrot_on_plate_23_1.00.mp4
xvla,carrot,0,2,20270723,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_0/widowx_carrot_on_plate_0_1.00.mp4
xvla,carrot,1,2,20270724,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_1/widowx_carrot_on_plate_1_0.00.mp4
xvla,carrot,2,2,20270725,1,28,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_2/widowx_carrot_on_plate_2_1.00.mp4
xvla,carrot,3,2,20270726,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_3/widowx_carrot_on_plate_3_0.00.mp4
xvla,carrot,4,2,20270727,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_4/widowx_carrot_on_plate_4_1.00.mp4
xvla,carrot,5,2,20270728,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_5/widowx_carrot_on_plate_5_0.00.mp4
xvla,carrot,6,2,20270729,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_6/widowx_carrot_on_plate_6_1.00.mp4
xvla,carrot,7,2,20270730,1,58,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_7/widowx_carrot_on_plate_7_1.00.mp4
xvla,carrot,8,2,20270731,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_8/widowx_carrot_on_plate_8_1.00.mp4
xvla,carrot,9,2,20270732,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_9/widowx_carrot_on_plate_9_0.00.mp4
xvla,carrot,10,2,20270733,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_10/widowx_carrot_on_plate_10_1.00.mp4
xvla,carrot,11,2,20270734,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_11/widowx_carrot_on_plate_11_0.00.mp4
xvla,carrot,12,2,20270735,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_12/widowx_carrot_on_plate_12_1.00.mp4
xvla,carrot,13,2,20270736,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_13/widowx_carrot_on_plate_13_1.00.mp4
xvla,carrot,14,2,20270737,1,29,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_14/widowx_carrot_on_plate_14_1.00.mp4
xvla,carrot,15,2,20270738,1,30,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_15/widowx_carrot_on_plate_15_1.00.mp4
xvla,carrot,16,2,20270739,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_16/widowx_carrot_on_plate_16_1.00.mp4
xvla,carrot,17,2,20270740,1,30,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_17/widowx_carrot_on_plate_17_1.00.mp4
xvla,carrot,18,2,20270741,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_18/widowx_carrot_on_plate_18_1.00.mp4
xvla,carrot,19,2,20270742,1,28,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_19/widowx_carrot_on_plate_19_1.00.mp4
xvla,carrot,20,2,20270743,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_20/widowx_carrot_on_plate_20_1.00.mp4
xvla,carrot,21,2,20270744,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_21/widowx_carrot_on_plate_21_1.00.mp4
xvla,carrot,22,2,20270745,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_22/widowx_carrot_on_plate_22_1.00.mp4
xvla,carrot,23,2,20270746,1,29,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_2/episode_23/widowx_carrot_on_plate_23_1.00.mp4
xvla,carrot,0,3,20270823,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_0/widowx_carrot_on_plate_0_1.00.mp4
xvla,carrot,1,3,20270824,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_1/widowx_carrot_on_plate_1_0.00.mp4
xvla,carrot,2,3,20270825,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_2/widowx_carrot_on_plate_2_1.00.mp4
xvla,carrot,3,3,20270826,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_3/widowx_carrot_on_plate_3_0.00.mp4
xvla,carrot,4,3,20270827,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_4/widowx_carrot_on_plate_4_1.00.mp4
xvla,carrot,5,3,20270828,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_5/widowx_carrot_on_plate_5_0.00.mp4
xvla,carrot,6,3,20270829,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_6/widowx_carrot_on_plate_6_1.00.mp4
xvla,carrot,7,3,20270830,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_7/widowx_carrot_on_plate_7_0.00.mp4
xvla,carrot,8,3,20270831,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_8/widowx_carrot_on_plate_8_1.00.mp4
xvla,carrot,9,3,20270832,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_9/widowx_carrot_on_plate_9_0.00.mp4
xvla,carrot,10,3,20270833,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_10/widowx_carrot_on_plate_10_1.00.mp4
xvla,carrot,11,3,20270834,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_11/widowx_carrot_on_plate_11_0.00.mp4
xvla,carrot,12,3,20270835,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_12/widowx_carrot_on_plate_12_1.00.mp4
xvla,carrot,13,3,20270836,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_13/widowx_carrot_on_plate_13_0.00.mp4
xvla,carrot,14,3,20270837,1,28,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_14/widowx_carrot_on_plate_14_1.00.mp4
xvla,carrot,15,3,20270838,1,30,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_15/widowx_carrot_on_plate_15_1.00.mp4
xvla,carrot,16,3,20270839,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_16/widowx_carrot_on_plate_16_1.00.mp4
xvla,carrot,17,3,20270840,1,31,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_17/widowx_carrot_on_plate_17_1.00.mp4
xvla,carrot,18,3,20270841,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_18/widowx_carrot_on_plate_18_1.00.mp4
xvla,carrot,19,3,20270842,1,30,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_19/widowx_carrot_on_plate_19_1.00.mp4
xvla,carrot,20,3,20270843,1,24,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_20/widowx_carrot_on_plate_20_1.00.mp4
xvla,carrot,21,3,20270844,1,25,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_21/widowx_carrot_on_plate_21_1.00.mp4
xvla,carrot,22,3,20270845,1,26,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_22/widowx_carrot_on_plate_22_1.00.mp4
xvla,carrot,23,3,20270846,1,28,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_3/episode_23/widowx_carrot_on_plate_23_1.00.mp4
xvla,carrot,0,4,20270923,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_4/episode_0/widowx_carrot_on_plate_0_1.00.mp4
xvla,carrot,1,4,20270924,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_4/episode_1/widowx_carrot_on_plate_1_0.00.mp4
xvla,carrot,2,4,20270925,1,27,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_4/episode_2/widowx_carrot_on_plate_2_1.00.mp4
xvla,carrot,3,4,20270926,0,60,,0,60,2063842,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/results/simplerenv/repeated_fixed_grid_288_normal_20260523T232142Z/xvla/carrot/episodes/repeat_4/episode_3/widowx_carrot_on_plate_3_0.00.mp4
